,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
96,Gravesend (South),27753,14981,15616,2992,6437,3709,5237,3474,1176,12594,6815,26809,366.1578947368421,-73.97471798421053,40.588326863157896,0.5397974993694376,0.5626779086945556,0.10780816488307571,0.23193888948942457,0.13364320974309082,0.18870032068605197,0.1251756566857637,0.09337779895188185,0.2542056771979559
97,Gravesend (West),58257,29973,28137,891,23506,7485,9600,6892,2095,28210,13296,55980,338.64285714285717,-73.98424138809524,40.600503114285715,0.5144961120552036,0.4829805860239971,0.015294299397497296,0.4034879928592272,0.12848241413049075,0.16478706421545908,0.11830337985134834,0.07426444523218717,0.237513397642015
98,Great Kills Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-74.12964,40.5466801,,,,,,,,,
99,Great Kills-Eltingville,55172,29129,51016,418,2675,5527,3789,6507,1682,27424,12876,53447,445.37142857142857,-74.15596891428572,40.548658620000005,0.5279670847531357,0.9246719350395128,0.007576306822301167,0.048484738635539766,0.1001776263321975,0.06867614007105054,0.11794025955194663,0.06133313885647608,0.24091155724362454
100,Green-Wood Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9902393,40.6521348,,,,,,,,,
101,Greenpoint,34238,17769,28354,1121,1909,4745,4346,2206,1230,22982,4965,33384,173.69444444444446,-73.95012881944444,40.728104719444445,0.5189847537823471,0.8281441672994918,0.032741398446170925,0.055756761493077865,0.13858870261113382,0.12693498452012383,0.06443133360593492,0.05352014620137499,0.1487239396117901
102,Greenwich Village,33396,17527,27414,1018,3347,2066,1972,3506,658,20411,8039,32636,234.72,-73.995881748,40.73087238,0.5248233321355851,0.8208767517067912,0.030482692538028506,0.10022158342316445,0.06186369625104803,0.05904898790274284,0.10498263265061684,0.0322375189848611,0.24632307880867754
103,Hamilton Heights-Sugar Hill,54294,26041,16211,18500,1989,25252,13437,5128,2504,32412,12065,52798,364.0769230769231,-73.94798049230769,40.826267557692304,0.47962942498250266,0.298578111761889,0.3407374663867094,0.036633882196927835,0.4650974324971452,0.24748591004530887,0.09444874203411058,0.07725533752931013,0.22851244365316867
104,Harlem (North),83486,45477,12352,54344,1775,21211,24002,11424,5661,42812,20213,79851,375.3777777777778,-73.94135259555556,40.818343391111114,0.5447260618546822,0.14795295019524232,0.6509354861893012,0.02126104975684546,0.254066550080253,0.28749730493735476,0.13683731404067748,0.13222928150985705,0.2531339620042329
105,Harlem (South),51504,27325,14170,27299,2959,10480,12479,5926,1963,28001,11149,49645,329.96666666666664,-73.95226803333334,40.80400074666667,0.5305413171792482,0.2751242621932277,0.5300365020192607,0.05745184840012426,0.20347934141037588,0.24229186082634357,0.11505902454178316,0.07010463912003143,0.22457447879947628
106,Hart Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7715089,40.8538116,,,,,,,,,
107,Hell's Kitchen,47333,21034,31879,3327,7571,9618,6805,2160,1792,34956,6073,46551,226.20689655172413,-73.98989693448277,40.76349152413793,0.4443834111507827,0.6735047429911478,0.07028922738892528,0.1599518306466947,0.203198614074747,0.14376861808885977,0.04563412418397313,0.05126444673303582,0.13045906640029215
108,Highbridge,33200,17723,4265,11709,54,22239,13353,6172,1691,14605,11055,31789,357.6190476190476,-73.92629681904762,40.837008471428575,0.5338253012048193,0.12846385542168676,0.35268072289156627,0.0016265060240963855,0.6698493975903614,0.4021987951807229,0.18590361445783132,0.1157822663471414,0.3477618043977477
109,Highbridge Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9302147,40.8465982,,,,,,,,,
110,Highland Park-Cypress Hills Cemeteries (North),62,30,46,5,11,8,0,0,0,47,5,62,22.0,-73.8852171,40.6924618,0.4838709677419355,0.7419354838709677,0.08064516129032258,0.1774193548387097,0.12903225806451613,0.0,0.0,0.0,0.08064516129032258
111,Highland Park-Cypress Hills Cemeteries (South),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8777419,40.6894826,,,,,,,,,
112,Hollis,23123,11896,1457,11892,5642,2881,2316,3087,1350,12837,5887,22272,273.77777777777777,-73.76139810555554,40.71161692222222,0.5144661159884099,0.06301085499286425,0.5142931280543183,0.24399948103619773,0.12459455952947282,0.10016001383903472,0.13350343813519008,0.10516475812105631,0.2643229166666667
113,Holy Cross Cemetery,9,9,0,9,0,0,0,0,0,9,0,9,0.0,-73.9382411,40.6470029,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Howard Beach-Lindenwood,28314,14667,21985,813,1157,6831,3402,2916,975,13599,5914,27339,314.125,-73.84405648333333,40.660442483333334,0.5180122907395635,0.776471003743731,0.02871371053189235,0.04086317722681359,0.24125874125874125,0.12015257469802924,0.10298792116973936,0.07169644826825503,0.21632100662057865
115,Hunts Point,15981,7923,1377,5400,13,11171,5982,2847,539,5742,4939,15336,227.14285714285714,-73.88738552142857,40.81530827857143,0.4957762342782054,0.08616482072461047,0.3379012577435705,0.0008134659908641512,0.6990175833802641,0.37431950441148865,0.1781490519992491,0.09386973180076628,0.3220526864893062
116,Hutchinson Metro Center,595,162,189,183,15,199,58,16,5,91,28,595,13.0,-73.8386905,40.8494364,0.2722689075630252,0.3176470588235294,0.30756302521008405,0.025210084033613446,0.334453781512605,0.09747899159663866,0.02689075630252101,0.054945054945054944,0.047058823529411764
117,Inwood,43474,22929,15773,4678,963,31835,9850,5542,2254,23987,10070,41854,368.0833333333333,-73.92124356250001,40.86652722083333,0.5274186870313291,0.362814555826471,0.10760454524543406,0.022151170814739843,0.732276763122786,0.22657220407599946,0.12747849289230345,0.09396756576478926,0.24059827017728294
118,Inwood Hill Park,17,4,0,13,4,0,0,0,0,0,0,17,0.0,-73.9247883,40.8717465,0.23529411764705882,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.0,,0.0
119,Jackson Heights,95961,47920,48650,2335,23385,54120,12881,10668,2628,51047,21123,92949,347.1967213114754,-73.88454950163934,40.754077409836064,0.49936953554047997,0.5069767926553496,0.02433280186742531,0.24369275017976053,0.5639791165160847,0.1342316149268974,0.11117016287866946,0.051481967598487666,0.22725365523028757
120,Jacob Riis Park-Fort Tilden-Breezy Point Tip,985,523,985,0,0,37,28,131,43,492,266,936,82.66666666666667,-73.89625583333333,40.5611601,0.5309644670050762,1.0,0.0,0.0,0.03756345177664975,0.028426395939086295,0.132994923857868,0.08739837398373984,0.2841880341880342
121,Jamaica,57079,29028,8167,9483,18952,20857,11055,7871,2980,29044,14183,54214,348.5882352941176,-73.79790727941177,40.70503704411765,0.5085583139158009,0.1430823945759386,0.16613815939312182,0.3320310446924438,0.3654058410273481,0.19367893621121604,0.13789659944988525,0.10260294725244457,0.2616113918913934
122,Jamaica Bay (East),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8137646,40.6252538,,,,,,,,,
123,Jamaica Estates-Holliswood,23221,12196,7097,5967,7074,3626,2171,2529,831,11890,6078,22586,312.125,-73.7782350625,40.7198997125,0.5252142457258516,0.3056285259032772,0.25696567761939626,0.30463804315059645,0.1561517591834977,0.09349295895956246,0.10891003832737609,0.06989066442388561,0.26910475515806254
124,Jamaica Hills-Briarwood,40256,20655,9905,5115,16138,10316,6174,4491,2143,22277,9564,38957,365.2083333333333,-73.81016144166666,40.712075741666666,0.5130912162162162,0.24605027821939587,0.12706180445151033,0.4008843402225755,0.25625993640699524,0.15336844197138313,0.11156100953895072,0.09619787224491629,0.2455014503170162
125,John F. Kennedy International Airport,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7869533,40.6470241,,,,,,,,,
126,Kensington,41713,20806,22125,2866,10500,7225,9900,6624,1343,19523,11343,39223,334.22222222222223,-73.97605013703703,40.64104748518519,0.49878934624697335,0.5304101838755304,0.06870759715196702,0.2517200872629636,0.17320739337856303,0.23733608227650851,0.15879941505046388,0.06879065717359012,0.2891925655865181
127,Kew Gardens,24161,12318,14056,1450,4617,6277,2776,2603,637,13148,5658,23277,305.3888888888889,-73.83006024444444,40.70732546666667,0.5098298911468896,0.5817639998344439,0.06001407226522081,0.19109308389553412,0.2597988493853731,0.11489590662638136,0.10773560696991019,0.04844843322178278,0.2430725608970228
128,Kew Gardens Hills,35564,18358,22766,2342,7762,5316,3529,5251,906,16772,9709,33170,314.962962962963,-73.81994265925925,40.72574723333333,0.5161961534135643,0.6401417163423687,0.06585310988640197,0.21825441457653807,0.14947699921268698,0.09922955797997976,0.1476493082892813,0.0540186024326258,0.29270425082906243
129,Kingsbridge Heights-Van Cortlandt Village,36286,18615,8354,6951,1556,25105,8310,4432,2018,18794,9264,34668,327.84615384615387,-73.89915416923077,40.876775003846156,0.5130077715923497,0.23022653364934134,0.19156148376784435,0.042881552113762884,0.6918646309871576,0.22901394477208842,0.12214077054511382,0.10737469405129296,0.26722049151955696
130,Kingsbridge-Marble Hill,24419,13102,8194,4790,702,15030,5605,3304,1247,12479,6737,23481,330.3529411764706,-73.90569939411765,40.88089932941176,0.5365494082476759,0.3355583766739015,0.19615872885867564,0.028748105983045988,0.615504320406241,0.22953437896719767,0.13530447602276915,0.09992787883644523,0.2869128231335974
131,Kissena Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8083171,40.7456558,,,,,,,,,
132,LaGuardia Airport,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8732723,40.7744111,,,,,,,,,
133,Laurelton,27352,14523,688,25051,225,1895,1928,3158,967,14663,6875,26637,251.32,-73.744378008,40.676244344000004,0.5309666569172272,0.025153553670663936,0.9158745247148289,0.008226089499853758,0.06928195378765721,0.07048844691430242,0.11545773618016963,0.06594830525813271,0.25809963584487744
134,Lincoln Terrace Park,2425,1533,83,2042,11,404,1102,504,129,1127,877,2361,570.0,-73.9268441,40.6680437,0.6321649484536083,0.03422680412371134,0.842061855670103,0.004536082474226804,0.1665979381443299,0.45443298969072166,0.20783505154639176,0.11446317657497782,0.3714527742481999
135,Long Island City-Hunters Point,16054,7627,10105,563,4074,1856,1279,1139,384,11509,1916,14802,606.0,-73.94827785,40.745286316666665,0.4750840911922262,0.6294381462563847,0.035069141646941575,0.2537685312071758,0.11560981686807026,0.0796686184128566,0.07094805033013579,0.03336519245807629,0.12944196730171598
136,Longwood,39878,20438,4690,11607,482,29362,15082,6392,1893,15896,11876,38205,282.06451612903226,-73.89637566774192,40.82019776129032,0.5125131651537188,0.11760870655499273,0.2910627413611515,0.012086864938061086,0.7362957018907669,0.37820352073825164,0.16028888108731632,0.11908656265727227,0.3108493652663264
137,Lower East Side,46792,23735,20073,4525,12284,15709,11346,4039,1935,23836,8482,45910,276.9117647058824,-73.98515519705882,40.71767412352941,0.5072448281757566,0.4289835869379381,0.09670456488288597,0.2625235082920157,0.3357197811591725,0.24247734655496667,0.08631817404684561,0.08117972814230576,0.18475277717272925
138,Madison,41325,21078,28217,807,9899,3806,5187,5221,1107,19872,9948,39934,307.3529411764706,-73.94824263235294,40.60497502647059,0.5100544464609801,0.6828070175438596,0.01952813067150635,0.23954022988505747,0.09209921355111918,0.12551724137931033,0.12633998790078646,0.05570652173913043,0.2491110332047879
139,Manhattanville-West Harlem,24049,13139,6282,7725,1018,13498,7301,3244,874,12059,6858,23180,326.7142857142857,-73.95455091428572,40.81769941428571,0.54634288327997,0.2612166826063454,0.3212191775125785,0.042330242421722314,0.5612707389080627,0.3035885067986195,0.13489126367000706,0.07247698814163696,0.29585849870578085
140,Mapleton-Midwood (West),39593,19662,32681,403,3599,3030,9098,7463,946,15744,13200,36942,257.6764705882353,-73.97325093235294,40.618872535294116,0.4966029348622231,0.825423686005102,0.010178566918394666,0.09089990654913747,0.0765286793119996,0.22978809385497437,0.1884929154143409,0.06008638211382114,0.3573168751015105
141,Marine Park-Mill Basin-Bergen Beach,46842,24302,34225,6012,3968,5191,2879,6552,1391,22931,11741,44966,316.0263157894737,-73.92349337894737,40.61423585,0.5188079074334998,0.7306477093206951,0.1283463558345075,0.08471030271978139,0.11081935015584304,0.061461935869518806,0.13987447162802613,0.06066024159434826,0.26110839300805055
142,Marine Park-Plumb Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9172395,40.5959221,,,,,,,,,
143,Mariner's Harbor-Arlington-Graniteville,31280,16149,14668,10021,2820,11260,7494,4993,661,13337,9263,30164,412.7368421052632,-74.15968306842105,40.63062075263158,0.516272378516624,0.46892583120204606,0.32036445012787723,0.09015345268542199,0.3599744245524297,0.2395780051150895,0.1596227621483376,0.04956137062307865,0.3070879193740883
144,Maspeth,40090,20473,30008,568,4537,12403,3691,5081,1197,21109,9467,38634,258.69444444444446,-73.89995921111111,40.723820358333334,0.5106759790471439,0.7485158393614367,0.014168121726116239,0.11317036667498129,0.3093788974806685,0.09206784734347717,0.12673983537041655,0.05670567056705671,0.2450432261738365
145,McGuire Fields,1560,850,1202,263,95,21,51,294,34,617,503,1497,362.0,-73.899746,40.6112855,0.5448717948717948,0.7705128205128206,0.1685897435897436,0.060897435897435896,0.013461538461538462,0.032692307692307694,0.18846153846153846,0.055105348460291734,0.3360053440213761
146,Melrose,43154,23086,4763,15921,226,27568,17274,7768,2108,17606,13704,40744,320.3,-73.91274598666668,40.818183426666664,0.5349677897761506,0.11037215553598739,0.36893451360244706,0.005237057978402929,0.6388283820735042,0.4002873430041248,0.18000648839041572,0.11973190957628081,0.3363440015707834
147,Middle Village,33547,18132,26462,414,3684,6261,2679,3763,1127,17423,7302,32693,286.82758620689657,-73.87776946206897,40.71882635172414,0.5404954243300444,0.7888037678480937,0.012340894863922258,0.10981607893403285,0.1866336781232301,0.07985810951798969,0.11217098399260739,0.06468461229409402,0.22335056434099043
148,Middle Village Cemetery,16,12,16,0,0,4,0,4,0,12,4,16,8.0,-73.8835278,40.7093274,0.75,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
149,Midtown South-Flatiron-Union Square,25341,12675,18426,900,5021,1699,2600,2982,777,16911,5163,24723,230.0,-73.98952416470588,40.7431809,0.5001775778382858,0.727122055167515,0.03551556765715639,0.19813740578509134,0.067045499388343,0.10260052878734068,0.11767491417071149,0.045946425403583464,0.20883387938356995
150,Midtown-Times Square,20428,10184,13618,993,4627,1907,2085,1176,484,13907,2547,20074,140.4,-73.98132939199999,40.75884478,0.49853142745251616,0.666634031721167,0.04860975132171529,0.22650283924025846,0.09335226160172312,0.10206579205012728,0.05756804386136675,0.03480261738692745,0.1268805419946199
151,Midwood,50355,26157,38494,2900,5713,4172,11946,8020,1739,22098,14808,47697,275.4634146341463,-73.9563490902439,40.620192260975614,0.519451891569854,0.7644523880448814,0.05759110316751068,0.11345447323999602,0.08285175255684639,0.23723562704795947,0.1592691887598054,0.07869490451624582,0.3104597773444871
152,Miller Field,112,112,0,112,0,0,31,0,0,25,62,112,25.0,-74.0997588,40.5684524,1.0,0.0,1.0,0.0,0.0,0.2767857142857143,0.0,0.0,0.5535714285714286
153,Montefiore Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7419913,40.6857824,,,,,,,,,
154,Morningside Heights,36583,19897,20560,5692,6466,6202,6111,6666,611,14473,18175,35872,219.54166666666666,-73.96142389583333,40.8094177125,0.5438865046606347,0.5620096766257552,0.15559139491020418,0.1767487630866796,0.1695322964218353,0.16704480223054424,0.18221578328731924,0.042216541145581425,0.5066625780553078
155,Morris Park,23204,11819,13054,1870,2886,7623,2740,2582,985,11971,5320,22416,235.04347826086956,-73.85354884782609,40.850937530434784,0.5093518358903637,0.5625754180313739,0.08058955352525426,0.12437510774004482,0.328520944664713,0.11808308912256507,0.11127391828995001,0.08228218193968757,0.23733047822983583
156,Morrisania,33404,17426,3378,14237,281,19284,11532,5522,1674,14073,10029,31798,352.72727272727275,-73.90402088181818,40.82726214545455,0.5216740510118548,0.10112561369895821,0.4262064423422345,0.008412166207639803,0.5772961321997365,0.3452281163932463,0.16530954376721352,0.11895118311660627,0.3153971947921253
157,Mott Haven-Port Morris,54617,28932,6988,15991,297,38220,24522,10189,2602,21651,17146,51901,292.0952380952381,-73.91782424285714,40.80909175238095,0.5297251771426479,0.12794551147078748,0.2927842979292162,0.0054378673306845855,0.6997821191204204,0.4489810864749071,0.18655363714594356,0.12017920650316383,0.33035972331939656
158,Mount Eden-Claremont (West),51905,27987,5398,16400,1011,35417,18801,9696,2767,22791,16372,49373,302.1081081081081,-73.91391631081082,40.840278864864864,0.5391966091898661,0.10399768808399962,0.31596185338599364,0.019477892303246317,0.6823427415470571,0.36221943936036993,0.1868028128311338,0.12140757316484577,0.3315982419541045
159,Mount Hebron & Cedar Grove Cemeteries,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8314913,40.7363897,,,,,,,,,
160,Mount Hope,47689,25248,6205,17084,615,31776,16881,8267,2714,22629,13595,45084,271.89473684210526,-73.90450644210527,40.85050133947369,0.5294302669378683,0.13011386273564135,0.3582377487470905,0.012896055694185242,0.6663171800624882,0.35398100190819687,0.17335234540460065,0.11993459719828539,0.30154822109839413
161,Mount Olivet & All Faiths Cemeteries,21,13,21,0,0,13,0,0,0,13,0,21,4.0,-73.8939697,40.7172581,0.6190476190476191,1.0,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0
162,Murray Hill-Broadway Flushing,57434,30597,16959,1227,33169,8296,9103,5644,1223,27761,11665,55570,321.8809523809524,-73.8129316404762,40.76765270952381,0.532733224222586,0.2952780582929972,0.021363652192081344,0.5775150607654003,0.14444405752690045,0.15849496813734026,0.09826931782567817,0.04405460898382623,0.2099154219902825
163,Murray Hill-Kips Bay,55092,29062,39008,2379,10668,6764,6126,4381,1388,35773,9201,53475,198.93333333333334,-73.97654245333334,40.744803257777775,0.5275176069120744,0.7080519857692587,0.043182313221520364,0.1936397299063385,0.12277644667102301,0.11119581790459594,0.07952152762651565,0.038800212450730995,0.1720617110799439
164,New Dorp-Midland Beach,27028,13981,23242,352,2090,4226,2624,3432,705,13075,6383,26107,423.05882352941177,-74.10495860588236,40.57435434117647,0.5172783779783928,0.8599230427704603,0.013023531152878496,0.07732721622021607,0.15635637117063786,0.09708450495782152,0.12697942874056534,0.053919694072657745,0.2444938139196384
165,New Springville-Willowbrook-Bulls Head-Travis,43548,22601,33571,1695,6266,6425,3954,5182,1116,21210,11034,41955,481.375,-74.1634300625,40.5966563875,0.518990539175163,0.7708964820428034,0.03892256820060623,0.143887204923303,0.1475383484890236,0.09079636263433452,0.11899513180857904,0.05261669024045262,0.26299606721487306
166,North & South Brother Islands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8985585,40.7999982,,,,,,,,,
167,North Corona,40910,19251,15082,3483,3609,34917,8352,6428,1261,21077,10226,38631,360.35,-73.863312675,40.75361142,0.4705695428990467,0.36866291860180883,0.08513810804204351,0.08821803959912002,0.8535076998288927,0.20415546321192862,0.15712539721339525,0.05982824880201167,0.2647096891097823
168,Norwood,42556,22109,9941,7519,4473,27552,14690,7116,2793,20695,11970,40376,264.3611111111111,-73.87856330277778,40.877585188888894,0.5195272112040605,0.23359808252655326,0.17668483880063915,0.1051085628348529,0.6474292696682019,0.3451922173136573,0.16721496381238837,0.13496013529838125,0.2964632454923717
169,Oakland Gardens-Hollis Hills,24539,12651,11283,815,10652,2791,2534,2661,670,12625,5098,23494,304.1904761904762,-73.75460974285714,40.73983437619048,0.5155466807938384,0.45979868780308897,0.03321243734463507,0.4340845185215371,0.1137373161090509,0.1032641916948531,0.10843962671665512,0.05306930693069307,0.2169915723163361
170,Oakwood-Richmondtown,20911,11319,18844,541,930,2528,1602,2762,639,10268,4722,20177,376.06666666666666,-74.12416955333333,40.56417794666667,0.5412940557601262,0.9011525034670748,0.025871550858399886,0.04447420018172254,0.1208933097412845,0.07661039644206398,0.13208359236765338,0.062232177639267625,0.23402884472419092
171,Ocean Hill,34862,18300,2581,27011,572,7101,10125,5112,1431,15407,9395,33092,248.19354838709677,-73.91392263225806,40.677148880645156,0.5249268544547071,0.07403476564740978,0.7747977740806609,0.016407549767655325,0.20368883024496587,0.29043084160403876,0.14663530491652801,0.0928798598039852,0.2839054756436601
172,Old Astoria-Hallets Point,17303,8472,7905,3119,2581,6334,3862,1993,786,9608,4119,16569,337.27272727272725,-73.93139824545455,40.77228448181818,0.48962607640293593,0.4568571923943825,0.18025775877015546,0.14916488470207478,0.36606368837773795,0.2231982893139918,0.11518233832283419,0.08180682764363031,0.2485967771138874
173,Ozone Park,24553,12613,10241,1631,6298,10007,3844,3748,968,12383,6862,23786,357.9375,-73.8478732375,40.676117325,0.5137050462265303,0.4170977070011811,0.06642772777257362,0.2565063332383008,0.40756730338451513,0.15655927992506008,0.15264937074899199,0.07817168699022854,0.2884890271588329
174,Ozone Park (North),26290,13558,7692,1431,8704,11706,4253,3939,1152,13128,7125,25287,295.94736842105266,-73.85010364210525,40.68417135789474,0.5157093952073032,0.29258273107645494,0.054431342715861544,0.3310764549258273,0.44526435907189044,0.16177253708634462,0.1498288322556105,0.08775137111517367,0.2817653339660695
175,Park Slope,60856,31786,46358,3234,4644,7740,3898,6673,1440,38085,12682,57792,245.71929824561403,-73.98000773508772,40.671656071929824,0.5223149730511372,0.761765479163928,0.0531418430393059,0.07631129223084002,0.12718548705140004,0.06405284606283686,0.1096522939397923,0.03781016148089799,0.2194421373200443
176,Parkchester,30793,16589,4574,13303,5054,12139,4874,3407,1941,17789,6862,29781,263.0,-73.85810993214285,40.83791411428571,0.5387263339070568,0.14854025265482415,0.43201376936316693,0.1641282109570357,0.39421297048030396,0.15828272659370637,0.11064202903257234,0.10911237281466074,0.23041536550149425
177,Pelham Bay Park,179,112,90,46,4,141,64,68,11,78,51,149,16.666666666666668,-73.81081086666667,40.85961996666666,0.6256983240223464,0.5027932960893855,0.2569832402234637,0.0223463687150838,0.7877094972067039,0.3575418994413408,0.37988826815642457,0.14102564102564102,0.3422818791946309
178,Pelham Bay-Country Club-City Island,27464,14435,17913,1303,1580,10523,3341,3099,802,13918,5883,26501,263.6,-73.821159564,40.847154452,0.5255971453539179,0.6522356539469851,0.04744392659481503,0.05752985726769589,0.3831561316632683,0.1216501602097291,0.11283862510923391,0.057623221727259664,0.22199162295762423
179,Pelham Gardens,30087,16039,9753,9998,3095,10561,3376,3513,1069,14604,7244,29308,269.0,-73.84831532,40.864626148,0.5330873799315319,0.32415993618506334,0.3323029880014624,0.10286834845614384,0.3510153887060857,0.11220793033536079,0.11676139196330641,0.0731991235278006,0.24716800873481642
180,Pelham Parkway-Van Nest,30910,16352,8315,6287,1894,17553,7529,4700,2021,16148,9303,29719,314.0869565217391,-73.86562924347827,40.84952582173913,0.5290197347136849,0.26900679391782595,0.20339695891297316,0.061274668392106116,0.5678744742801682,0.24357813005499837,0.15205435134260756,0.12515481793410949,0.3130320670278273
181,Pomonok-Electchester-Hillcrest,36979,20167,13985,5022,12206,8643,6861,6526,2077,17811,11348,35497,323.7307692307692,-73.80548285384614,40.728265307692304,0.5453635847372833,0.37818762000054085,0.13580680927012628,0.3300792341599286,0.23372725060169286,0.18553773763487386,0.1764785418751183,0.11661332884172702,0.31968898780178606
182,Port Richmond,18410,9074,10144,4636,1223,8437,4277,2590,424,7885,5133,17738,274.6875,-74.13378524375,40.63314239375,0.4928843020097773,0.5510048886474742,0.25181966322650734,0.06643128734383487,0.45828354155350354,0.232319391634981,0.14068441064638784,0.05377298668357641,0.2893787349193821
183,Prospect Heights,21253,11029,11842,5658,1594,2284,2452,1717,756,13828,3634,20159,249.94444444444446,-73.96728223333334,40.67704187777778,0.5189385027996047,0.5571919258457629,0.2662212393544441,0.07500117630452172,0.10746718110384416,0.11537194748976615,0.08078859455135745,0.05467168064796066,0.18026687831737687
184,Prospect Lefferts Gardens-Wingate,47960,26778,10980,32679,1320,4266,10220,6300,2427,25319,11473,46267,306.6470588235294,-73.94959404411765,40.66018456764706,0.5583402835696414,0.22894078398665554,0.6813803169307756,0.027522935779816515,0.0889491242702252,0.21309424520433695,0.13135946622185155,0.09585686638492831,0.24797371776860397
185,Prospect Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9697734,40.6591256,,,,,,,,,
186,Queens Village,56500,29700,6810,26666,10040,9859,5149,6867,3337,30903,14285,54809,268.1041666666667,-73.7427091875,40.715998158333335,0.5256637168141592,0.12053097345132743,0.4719646017699115,0.1776991150442478,0.17449557522123893,0.09113274336283186,0.12153982300884955,0.10798304371743844,0.26063237789414145
187,Queensboro Hill,21491,10712,4470,353,14335,3557,3377,2375,566,10112,5010,20710,331.53333333333336,-73.82201668666667,40.74309082,0.4984412079475129,0.2079940440184263,0.016425480433669908,0.6670234051463403,0.16551114419989763,0.1571355451119073,0.11051137685542785,0.055973101265822785,0.24191211974891358
188,Queensbridge-Ravenswood-Dutch Kills,27461,14497,10632,6089,5458,9322,7066,3204,1655,14111,6737,26580,243.6153846153846,-73.93810888461539,40.75766084230769,0.5279123120061178,0.3871672553803576,0.22173263901533083,0.19875459742908125,0.33946323877498996,0.2573103674301737,0.11667455664396781,0.11728438806604777,0.25346124905944317
189,Randall's Island,1814,168,649,1002,59,408,1276,0,162,406,22,1814,0.0,-73.9245731,40.7910057,0.0926130099228225,0.3577728776185226,0.5523704520396913,0.03252480705622933,0.2249173098125689,0.7034178610804851,0.0,0.39901477832512317,0.012127894156560088
190,Rego Park,28293,15247,14939,1304,9675,4546,3709,2703,751,14878,5013,27348,311.6818181818182,-73.86260825454545,40.72724365909091,0.538896546849044,0.5280104619517195,0.04608913865620472,0.3419573746156293,0.16067578552998976,0.13109249637719578,0.09553599830346729,0.05047721467939239,0.18330408073716542
191,Richmond Hill,35513,17908,13730,2634,9639,16395,5597,5207,1235,17893,9326,33954,303.48,-73.83588296799999,40.697203083999995,0.5042660434207191,0.38661898459718974,0.07417002224537493,0.2714217328865486,0.4616619266184214,0.15760425759580998,0.1466223636414834,0.0690214050187224,0.2746657242151146
192,Ridgewood,72470,36455,57906,1528,6240,34550,10272,9457,2328,39333,17428,69520,312.45098039215685,-73.90421016078432,40.70466733333334,0.5030357389264524,0.799034083068856,0.021084586725541605,0.08610459500482959,0.4767489995860356,0.14174141023871947,0.1304953773975438,0.05918694226222256,0.2506904487917146
193,Rikers Island,7411,554,1464,4509,125,2371,0,16,0,0,0,7411,0.0,-73.8826858,40.7911136,0.07475374443394954,0.19754419106733234,0.6084199163405748,0.01686681959249764,0.3199298340304952,0.0,0.002158952907839698,,0.0
194,Riverdale-Spuyten Duyvil,45043,24321,31838,4402,2321,9651,3088,4862,1341,22706,9953,43000,240.9047619047619,-73.90859150714286,40.89369303095238,0.5399507137624048,0.7068356903403414,0.09772883688919477,0.05152853939568856,0.2142619274915081,0.06855671247474636,0.10794130053504429,0.05905927948559852,0.23146511627906977
195,Rockaway Beach-Arverne-Edgemere,37607,20281,12793,18171,1931,10909,7901,6179,1726,16319,10721,36017,432.0,-73.79657786,40.591441015,0.5392878985295291,0.3401760310580477,0.48318132262610686,0.051346823729624805,0.2900789746589731,0.2100938655037626,0.16430451777594596,0.10576628469881733,0.29766499153177667
196,Rockaway Community Park,1964,1121,611,806,42,1177,832,281,99,620,664,1864,539.0,-73.780598,40.6031164,0.5707739307535642,0.31109979633401225,0.4103869653767821,0.021384928716904276,0.5992871690427699,0.42362525458248473,0.1430753564154786,0.1596774193548387,0.3562231759656652
