,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
96,Gravesend (South),27086,14646,16024,2721,5903,3342,5463,3620,1304,12435,6543,26072,364.2631578947368,-73.97471798421053,40.588326863157896,0.5407221442811785,0.5915971350513181,0.1004578010780477,0.21793546481577197,0.12338477442221074,0.20169091043343423,0.13364837923650594,0.10486529955770003,0.2509588830929733
97,Gravesend (West),56034,28979,28772,759,21456,7029,9860,6618,2321,27350,13070,54013,332.92857142857144,-73.98424138809524,40.600503114285715,0.5171681479101974,0.5134739622372131,0.013545347467608953,0.38291037584323806,0.1254416961130742,0.17596459292572367,0.11810686368990256,0.08486288848263254,0.24197878288560162
98,Great Kills Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-74.12964,40.5466801,,,,,,,,,
99,Great Kills-Eltingville,56033,28911,51978,141,2799,4969,3998,6242,2081,28273,13601,54529,447.85714285714283,-74.15596091142856,40.5486502,0.5159638070422786,0.9276319311834098,0.0025163742794424714,0.04995270644084736,0.08867988506772795,0.07135081112915603,0.11139864008709154,0.07360379160329643,0.24942691045131948
100,Green-Wood Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9902393,40.6521348,,,,,,,,,
101,Greenpoint,33351,17362,27650,765,1950,4340,4089,2326,1265,22836,4945,32520,168.25,-73.95012881944444,40.728104719444445,0.520584090432071,0.8290605978831219,0.022937842943240083,0.05846901142394531,0.13013103055380648,0.12260501933974993,0.06974303619081887,0.05539499036608863,0.15206027060270602
102,Greenwich Village,32863,16974,27101,893,3335,1857,1764,3397,699,20193,8045,32124,220.24,-73.995881748,40.73087238,0.5165079268478228,0.824666037793263,0.027173416912637312,0.10148190974652345,0.056507318260657885,0.053677387943888266,0.1033685299577032,0.03461595602436488,0.250435811231478
103,Hamilton Heights-Sugar Hill,52508,25859,15169,19064,1887,24053,13272,5522,2953,31009,12410,51008,354.96153846153845,-73.94798049230769,40.826267557692304,0.49247733678677535,0.2888893121048221,0.36306848480231585,0.03593738097051878,0.45808257789289253,0.2527614839643483,0.10516492724918108,0.09523041697571673,0.2432951693851945
104,Harlem (North),82730,44518,11826,54557,1701,21466,24428,11458,6256,42538,21193,79313,363.26666666666665,-73.94135259555556,40.818343391111114,0.5381119303759216,0.1429469358153028,0.6594584793907893,0.02056086063096821,0.25947056690438774,0.29527378218300493,0.13849873081107217,0.1470685034557337,0.2672071413261382
105,Harlem (South),50095,26471,12756,28007,2621,9840,13491,6050,1937,26165,11229,48024,315.8,-73.95226803333334,40.80400074666667,0.5284160095817946,0.2546361912366504,0.5590777522706857,0.05232059087733307,0.19642678910070865,0.26930831420301427,0.1207705359816349,0.07403019300592395,0.23382058970514744
106,Hart Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7715089,40.8538116,,,,,,,,,
107,Hell's Kitchen,44293,19842,30051,3096,7276,8588,5585,2022,1922,32605,5174,43531,197.82758620689654,-73.98989693448277,40.76349152413793,0.4479714627593525,0.678459350235929,0.06989817804167701,0.1642697491702978,0.19389068250062086,0.1260921590319012,0.0456505542636534,0.058948014108265605,0.11885782545771978
108,Highbridge,31851,17419,4014,10677,51,21438,13154,6126,1752,13860,10445,30482,345.04761904761904,-73.92629681904762,40.837008471428575,0.546890207528806,0.1260243006499011,0.3352171046434963,0.0016012056136385042,0.6730714891212207,0.41298546356472327,0.19233305076763682,0.1264069264069264,0.3426612427006102
109,Highbridge Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9302147,40.8465982,,,,,,,,,
110,Highland Park-Cypress Hills Cemeteries (North),103,43,37,47,8,8,0,10,0,58,25,103,29.0,-73.8852171,40.6924618,0.4174757281553398,0.3592233009708738,0.4563106796116505,0.07766990291262135,0.07766990291262135,0.0,0.0970873786407767,0.0,0.24271844660194175
111,Highland Park-Cypress Hills Cemeteries (South),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8777419,40.6894826,,,,,,,,,
112,Hollis,23221,12173,1621,11476,6038,2942,2387,3299,1624,13077,6116,22338,275.1666666666667,-73.76139810555554,40.71161692222222,0.5242237629731709,0.06980750183023987,0.49420782912019295,0.26002325481245425,0.12669566340812197,0.10279488394126006,0.1420696783084277,0.12418750477938365,0.27379353567911185
113,Holy Cross Cemetery,8,8,0,8,0,0,0,0,0,8,0,8,0.0,-73.9382411,40.6470029,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Howard Beach-Lindenwood,27235,14332,21581,512,1142,6189,2998,2995,1046,13621,5966,26524,304.8333333333333,-73.84405648333333,40.660442483333334,0.5262346245639802,0.7923994859555719,0.018799339085735268,0.041931338351386085,0.2272443546906554,0.11007894253717643,0.10996879015972094,0.07679318699067617,0.22492836676217765
115,Hunts Point,16116,7850,2099,5187,74,11521,5894,2772,579,5914,5128,15539,231.07142857142858,-73.88738552142857,40.81530827857143,0.48709357160585753,0.13024323653512038,0.32185405807892775,0.004591710101762224,0.71487962273517,0.3657235045917101,0.1720029784065525,0.09790328035170781,0.3300083660467212
116,Hutchinson Metro Center,687,216,190,203,19,266,59,23,6,130,21,676,26.0,-73.8386905,40.8494364,0.314410480349345,0.2765647743813683,0.2954876273653566,0.027656477438136828,0.38719068413391555,0.0858806404657933,0.033478893740902474,0.046153846153846156,0.03106508875739645
117,Inwood,43210,22404,16917,4006,849,31992,10917,5434,2900,23903,10189,41674,363.6666666666667,-73.92124356250001,40.86652722083333,0.5184910900254571,0.3915065956954409,0.09271002082851192,0.019648229576486924,0.740384170330942,0.2526498495718584,0.12575792640592456,0.12132368321967954,0.2444929692374142
118,Inwood Hill Park,18,9,0,18,0,0,0,0,0,0,0,18,0.0,-73.9247883,40.8717465,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
119,Jackson Heights,96855,48206,50423,2319,23434,54551,16426,11111,3209,51704,22310,93653,349.08196721311475,-73.88454950163934,40.754077409836064,0.4977130762479996,0.520602963192401,0.023943007588663467,0.24194930566310463,0.5632233751484177,0.16959372257498323,0.11471787723917196,0.062064830574036826,0.23821981143156118
120,Jacob Riis Park-Fort Tilden-Breezy Point Tip,1070,573,1070,0,0,35,28,156,42,519,339,1028,87.0,-73.8960828,40.5608114,0.5355140186915888,1.0,0.0,0.0,0.03271028037383177,0.026168224299065422,0.14579439252336449,0.08092485549132948,0.32976653696498054
121,Jamaica,55837,28419,8267,9970,17853,20461,12247,7642,3182,28565,14098,53260,350.38235294117646,-73.79790597941177,40.70503732352941,0.5089635904507763,0.14805594856457188,0.17855543815033043,0.31973422640901195,0.36644160681985066,0.21933484965166467,0.13686265379587012,0.1113950638893751,0.26470146451370635
122,Jamaica Bay (East),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8137646,40.6252538,,,,,,,,,
123,Jamaica Bay (West),0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8717569,40.6209775,,,,,,,,,
124,Jamaica Estates-Holliswood,22779,12223,7511,5745,6851,3331,2148,2573,917,11732,5981,22118,320.625,-73.7782350625,40.7198997125,0.5365907195223671,0.32973352649370036,0.25220597919136045,0.30075947144299575,0.1462311778392379,0.09429737916502041,0.11295491461433776,0.07816229116945107,0.27041323808662626
125,Jamaica Hills-Briarwood,39300,20191,10195,4956,15414,10405,6135,4376,2374,21966,9708,38030,360.5833333333333,-73.81016144166666,40.712075741666666,0.5137659033078881,0.2594147582697201,0.12610687022900763,0.39221374045801527,0.2647582697201018,0.15610687022900763,0.11134860050890585,0.10807611763634709,0.2552721535629766
126,John F. Kennedy International Airport,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7869533,40.6470241,,,,,,,,,
127,Kensington,41659,21038,22872,3176,9422,6560,9799,6968,1256,19765,11787,39431,332.3333333333333,-73.97605013703703,40.64104748518519,0.5050049209054466,0.5490290213399266,0.07623802779711467,0.22616961520919848,0.1574689742912696,0.23521928034758396,0.16726277635084855,0.06354667341259802,0.29892723998884124
128,Kew Gardens,23719,12206,13834,1633,4534,5829,2872,2659,765,13130,5615,22872,303.72222222222223,-73.83006098888889,40.70732565555556,0.5146085416754501,0.5832454993886758,0.0688477591804039,0.19115477043720225,0.24575235043635904,0.12108436274716472,0.11210422024537291,0.05826351865955826,0.2454966771598461
129,Kew Gardens Hills,35197,18332,22231,2500,7605,4724,3751,4951,872,17163,9453,33003,322.44444444444446,-73.81994258888889,40.725747185185185,0.5208398443049124,0.6316163309372957,0.07102878086200529,0.2160695513822201,0.1342159843168452,0.10657158280535273,0.14066539761911526,0.05080696847870419,0.28642850649940915
130,Kingsbridge Heights-Van Cortlandt Village,35962,18562,8060,7088,1721,24175,8271,4678,2327,18755,9606,34256,332.53846153846155,-73.89915416923077,40.876775003846156,0.5161559423836272,0.22412546576942327,0.19709693565430175,0.047856070296424004,0.6722373616595295,0.2299927701462655,0.13008175296145932,0.12407358037856571,0.28041802895843065
131,Kingsbridge-Marble Hill,23805,12681,8124,4438,832,14832,5913,3412,1152,11694,6637,22752,319.29411764705884,-73.90569939411765,40.88089932941176,0.532703213610586,0.3412728418399496,0.18643142197017434,0.034950640621718126,0.623062381852552,0.24839319470699434,0.1433312329342575,0.09851205746536686,0.2917106188466948
132,Kissena Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8083171,40.7456558,,,,,,,,,
133,LaGuardia Airport,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8732723,40.7744111,,,,,,,,,
134,Laurelton,26924,14325,681,24683,228,1790,1547,3328,1097,14664,7061,26075,248.08,-73.744378192,40.676244208,0.5320531867478829,0.025293418511365323,0.9167657108899123,0.008468281087505572,0.06648343485366216,0.05745803001039965,0.12360719061060764,0.07480905619203491,0.27079578139980826
135,Lincoln Terrace Park,2494,1573,60,2080,0,510,1279,635,134,1016,919,2383,576.0,-73.9268441,40.6680437,0.6307137129109863,0.024057738572574178,0.8340016038492382,0.0,0.20449077786688052,0.5128307939053729,0.25461106655974336,0.13188976377952755,0.38564834242551405
136,Long Island City-Hunters Point,14534,6883,9501,521,3383,1637,1123,977,459,10361,1679,13468,531.0,-73.94827785,40.745286316666665,0.4735791936149718,0.6537085454795651,0.035846979496353376,0.23276455208476676,0.11263244805284162,0.07726709783954865,0.06722168707857437,0.04430074317150854,0.12466587466587467
137,Longwood,39376,20525,4341,10599,622,29436,15692,6549,1659,15021,12068,37669,276.35483870967744,-73.89637566774192,40.82019776129032,0.5212566030069078,0.11024481917919544,0.2691741162129216,0.015796424217797644,0.7475619666802112,0.3985168630637952,0.16631958553433562,0.11044537647293788,0.3203695346305981
138,Lower East Side,47342,24292,20038,5063,12659,15394,11066,4450,2317,24700,8809,46336,276.8529411764706,-73.98515519705882,40.71767412352941,0.5131173165476743,0.4232605297621562,0.10694520721558025,0.26739470237843777,0.3251658147099827,0.23374593384309916,0.09399687381183727,0.09380566801619433,0.19011136049723756
139,Madison,40122,20467,28045,636,8949,3471,5778,5180,1100,18900,9863,38828,304.3235294117647,-73.94824263235294,40.60497502647059,0.5101191366332686,0.6989930711330442,0.01585165245999701,0.2230447136234485,0.08651114101988934,0.1440107671601615,0.12910622601066746,0.0582010582010582,0.2540177191717317
140,Manhattanville-West Harlem,23666,12903,5170,8035,944,13381,7664,2842,1018,11731,6618,22885,326.85714285714283,-73.95455091428572,40.81769941428571,0.5452125411983436,0.21845685793966027,0.33951660610158035,0.03988844756190315,0.5654102932476971,0.32384010817206116,0.12008788979971267,0.0867786207484443,0.28918505571334935
141,Mapleton-Midwood (West),39602,19925,32454,380,3806,2790,9147,7662,1142,15956,13308,37144,262.61764705882354,-73.97325093235294,40.618872535294116,0.5031311549921721,0.8195040654512399,0.009595474976011313,0.09610625725973436,0.07045098732387253,0.23097318317256704,0.1934750770163123,0.07157182251190775,0.3582812836528107
142,Marine Park-Mill Basin-Bergen Beach,46829,24197,34060,6663,3535,5090,3115,6439,1665,23234,11820,44920,315.36842105263156,-73.92349337894737,40.61423585,0.5167097311495014,0.7273270836447501,0.14228362766661684,0.07548741164662923,0.1086933310555425,0.0665186102628713,0.1375002669286126,0.07166221916157356,0.26313446126447015
143,Marine Park-Plumb Island,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9172395,40.5959221,,,,,,,,,
144,Mariner's Harbor-Arlington-Graniteville,29956,15740,13379,9800,3046,10374,6619,4903,745,12997,9029,28913,405.0,-74.15968306842105,40.63062075263158,0.5254373080518093,0.4466217118440379,0.3271464815062091,0.1016824676191748,0.34630791828014423,0.22095740419281612,0.1636733876351983,0.0573209202123567,0.31228167260401896
145,Maspeth,37691,19303,28410,697,3937,11723,3996,4847,1408,19853,8877,36353,239.80555555555554,-73.89995921111111,40.723820358333334,0.5121381762224404,0.7537608447640021,0.018492478310471995,0.1044546443448038,0.3110291581544666,0.10602000477567589,0.12859833912605131,0.0709212713443812,0.24418892526063873
146,McGuire Fields,1168,624,1026,76,57,28,40,170,29,506,288,1168,318.0,-73.899746,40.6112855,0.5342465753424658,0.8784246575342466,0.06506849315068493,0.0488013698630137,0.023972602739726026,0.03424657534246575,0.14554794520547945,0.05731225296442688,0.2465753424657534
147,Melrose,43244,23303,3773,15734,277,27262,18196,8408,2248,17176,14347,40795,316.7,-73.91274598666668,40.818183426666664,0.5388724447322172,0.08724909814078254,0.3638423827583017,0.006405512903524188,0.630422717602442,0.4207751364351124,0.19443159744704466,0.13088029809035864,0.3516852555460228
148,Middle Village,32092,17157,25994,373,3552,5378,2745,3542,1091,16487,6706,31285,277.48275862068965,-73.87776946206897,40.71882635172414,0.5346192197432382,0.8099837965848187,0.011622834351240185,0.11068178985416927,0.16758070547176868,0.08553533590926088,0.11037018571606631,0.06617334869897495,0.2143519258430558
149,Middle Village Cemetery,14,10,10,4,0,0,0,3,0,11,3,14,7.0,-73.8835278,40.7093274,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427
150,Midtown South-Flatiron-Union Square,25346,12664,18591,842,4830,1700,2566,3042,839,16600,5306,24574,226.47058823529412,-73.98952416470588,40.7431809,0.4996449143849128,0.7334885188984455,0.033220231989268524,0.19056261343012704,0.06707172729424761,0.10123885425708198,0.12001893789947132,0.050542168674698795,0.21591926426304223
151,Midtown-Times Square,20693,10450,14166,1024,4382,1670,2551,1197,608,13698,2718,20308,141.04,-73.98132939199999,40.75884478,0.5050016913932248,0.6845793263422414,0.04948533320446528,0.211762431740202,0.08070361958150099,0.12327840332479582,0.05784564828686029,0.044386041757920866,0.13383888122907228
152,Midwood,49100,25572,37787,2858,5632,3815,11892,7801,2020,21823,14601,46736,277.2682926829268,-73.9563490902439,40.620192260975614,0.5208146639511202,0.7695926680244399,0.058207739307535644,0.11470468431771894,0.07769857433808554,0.24219959266802443,0.1588798370672098,0.09256289236127022,0.312414412872304
153,Miller Field,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-74.0997588,40.5684524,,,,,,,,,
154,Montefiore Cemetery,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.7419913,40.6857824,,,,,,,,,
155,Morningside Heights,37008,20643,20631,5587,6340,6835,6666,7156,828,15247,18033,36070,228.08333333333334,-73.96142389583333,40.8094177125,0.5577983138780804,0.5574740596627756,0.15096735840899264,0.1713143104193688,0.18468979680069175,0.18012321660181582,0.19336359706009512,0.05430576506853807,0.4999445522594954
156,Morris Park,23360,12167,12955,2022,2820,7601,2690,2785,1150,12252,5538,22556,228.34782608695653,-73.85354884782609,40.850937530434784,0.5208476027397261,0.5545804794520548,0.0865582191780822,0.12071917808219178,0.32538527397260275,0.1151541095890411,0.1192208904109589,0.09386222657525302,0.24552225571909914
157,Morrisania,32753,17407,3605,13255,115,19453,11089,5423,1611,13659,9755,31283,344.95454545454544,-73.90402088181818,40.82726214545455,0.5314627667694563,0.11006625347296431,0.4046957530607883,0.0035111287515647424,0.5939303269929472,0.3385644063139254,0.16557261930204867,0.11794421260707226,0.31183070677364705
158,Mott Haven-Port Morris,55080,28818,7803,16323,363,39533,24765,10385,2748,21416,17659,52332,297.8095238095238,-73.91782424285714,40.80909175238095,0.523202614379085,0.14166666666666666,0.29635076252723314,0.0065904139433551195,0.7177378358750908,0.44961873638344224,0.1885439360929557,0.12831527829660067,0.33744171826033786
159,Mount Eden-Claremont (West),50086,26732,4688,16585,1045,32517,18484,9359,2985,21957,15654,47522,293.86486486486484,-73.91391631081082,40.840278864864864,0.5337219981631594,0.09359900970331031,0.3311304556163399,0.02086411372439404,0.6492233358623168,0.3690452421834445,0.1868586032024917,0.1359475338160951,0.3294053280585834
160,Mount Hebron & Cedar Grove Cemeteries,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8314913,40.7363897,,,,,,,,,
161,Mount Hope,46448,24699,5734,14420,563,31889,17614,8018,2963,21466,13635,43880,271.60526315789474,-73.90450644210527,40.85050133947369,0.5317559421288323,0.12344987943506718,0.3104547020323803,0.012121081639683087,0.6865527040992078,0.3792197726489838,0.172623148467103,0.1380322370259946,0.3107338195077484
162,Mount Olivet & All Faiths Cemeteries,15,15,15,0,0,15,0,0,0,15,0,15,0.0,-73.8939697,40.7172581,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,Murray Hill-Broadway Flushing,57659,30612,17142,1135,33048,8290,9527,5947,1659,28301,12390,55979,333.7142857142857,-73.8129316404762,40.76765270952381,0.5309145146464559,0.29729964099273315,0.019684697965625487,0.5731629060510935,0.14377634020707955,0.16523005948767755,0.10314088000138746,0.05861983675488499,0.2213329998749531
164,Murray Hill-Kips Bay,54184,29031,38755,2247,10618,6243,6061,4553,1360,35894,9183,52532,188.86666666666667,-73.97654245333334,40.744803257777775,0.5357854717259708,0.7152480437029382,0.04146980658496973,0.19596190757419163,0.1152185146906836,0.11185958954672966,0.08402849549682563,0.037889340836908675,0.17480773623696033
165,New Dorp-Midland Beach,27204,14048,23690,246,2151,3805,2364,3571,737,13101,6756,26149,421.6470588235294,-74.10495860588236,40.57435434117647,0.516394647845905,0.8708278194383179,0.009042787825319806,0.0790692545213939,0.13986913689163358,0.08689898544331716,0.13126746066754888,0.056255247691015954,0.2583655206700065
166,New Springville-Willowbrook-Bulls Head-Travis,42650,21904,33821,1697,5525,6108,4076,4854,1248,20858,10734,41054,473.75,-74.16343115416667,40.59666880416667,0.5135756154747948,0.792989449003517,0.03978898007033998,0.12954279015240328,0.14321219226260257,0.09556858147713951,0.11381008206330598,0.0598331575414709,0.2614605154187168
167,North & South Brother Islands,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.8985585,40.7999982,,,,,,,,,
168,North Corona,40727,18621,15664,3146,3286,35362,8949,6194,1391,21073,10076,38625,367.65,-73.863312675,40.75361142,0.4572151152797898,0.38460971836864977,0.07724605298696197,0.08068357600608933,0.8682692071598693,0.21973138212979104,0.15208583986053478,0.06600863664404688,0.2608673139158576
169,Norwood,42666,22141,9471,7893,4820,26850,13867,6936,2958,20280,11397,40088,260.77777777777777,-73.87856330277778,40.877585188888894,0.518937795903061,0.2219800309379834,0.1849950780480945,0.11297051516429944,0.6293067079173112,0.32501289082641915,0.16256504007875122,0.14585798816568046,0.2842995410097785
170,Oakland Gardens-Hollis Hills,23936,12372,11430,912,10377,2063,2122,2429,714,12427,5090,23049,300.2857142857143,-73.75460974285714,40.73983437619048,0.5168783422459893,0.47752339572192515,0.038101604278074866,0.43353108288770054,0.08618816844919786,0.08865307486631016,0.10147894385026739,0.057455540355677154,0.22083387565621068
171,Oakwood-Richmondtown,20618,11285,19169,596,448,2500,1474,2628,648,9999,4658,20030,375.6666666666667,-74.12416955333333,40.56417794666667,0.5473372781065089,0.9297216024832671,0.028906780483073043,0.02172858667184014,0.12125327383839364,0.0714909302551169,0.12746144145891938,0.06480648064806481,0.2325511732401398
172,Ocean Hill,34025,18568,2073,26404,671,6927,9869,5489,1533,14991,9418,32306,251.8709677419355,-73.91392263225806,40.677148880645156,0.5457163850110213,0.06092578986039677,0.776017634092579,0.019720793534166055,0.20358559882439384,0.29005143277002204,0.16132255694342396,0.10226135681408845,0.29152479415588434
173,Old Astoria-Hallets Point,17308,8478,7918,3245,2487,6160,3860,1985,852,9770,4273,16756,339.09090909090907,-73.93139798181818,40.772284545454546,0.4898312918881442,0.45747631153223944,0.1874855558123411,0.14369077883059855,0.3559047839149526,0.22301825745320084,0.11468685001155535,0.0872057318321392,0.2550131296252089
174,Ozone Park,23415,11996,10283,1536,5564,10181,3642,3443,1226,11997,6308,22723,349.0,-73.8478754375,40.67611774375,0.5123211616485159,0.4391629297458894,0.06559897501601537,0.23762545376895153,0.43480674781123213,0.1555413196668802,0.14704249412769593,0.10219221472034676,0.2776041895876425
175,Ozone Park (North),25832,13355,7534,1448,8480,11323,4215,3911,1294,12756,7186,24879,293.2631578947368,-73.85010375789474,40.68417119473684,0.5169944255187364,0.2916537627748529,0.056054506039021366,0.3282750077423351,0.4383323010219882,0.16316971198513472,0.15140136265097554,0.10144245845092506,0.28883797580288595
176,Park Slope,59793,31225,45353,3292,4320,7824,3719,6410,1635,38077,12126,56813,244.96491228070175,-73.98000773508772,40.671656071929824,0.5222183198702189,0.7585001588814744,0.055056611977990735,0.07224925994681651,0.13085143745923436,0.06219791614403024,0.10720318431923469,0.0429393071933188,0.21343706546036997
177,Parkchester,30826,16299,3941,13612,4805,11741,5348,3662,2140,17727,7244,29594,255.85714285714286,-73.85810993214285,40.83791411428571,0.528741971063388,0.1278466229806008,0.44157529358333875,0.1558749107895932,0.38087977681178226,0.17348991111399467,0.118795821708947,0.12071980594573249,0.24477934716496588
178,Pelham Bay Park,124,46,26,61,3,59,8,22,14,63,33,116,12.333333333333334,-73.81081086666667,40.85961996666666,0.3709677419354839,0.20967741935483872,0.49193548387096775,0.024193548387096774,0.47580645161290325,0.06451612903225806,0.1774193548387097,0.2222222222222222,0.28448275862068967
179,Pelham Bay-Country Club-City Island,26172,14104,17115,1095,1349,10188,3095,2942,985,13237,5431,25323,255.96,-73.821159564,40.847154452,0.5388965306434357,0.6539431453461715,0.041838606143970655,0.05154363441846248,0.3892709766162311,0.11825615161241021,0.11241020938407459,0.07441263126085972,0.21446905974805514
180,Pelham Gardens,30418,16097,9985,10473,2551,10257,3862,3542,1502,14889,7748,29591,274.04,-73.84831532,40.864626148,0.5291932408442369,0.3282595831415609,0.3443027154974029,0.0838648168847393,0.33720165691366955,0.126964297455454,0.11644421066473798,0.10087984418026731,0.26183636916630054
181,Pelham Parkway-Van Nest,30658,16006,8342,5867,1729,17828,7462,4612,2213,16226,9010,29433,307.6521739130435,-73.86562924347827,40.84952582173913,0.5220823276143258,0.2720986365712049,0.19136930001957075,0.056396372887990084,0.5815121664818318,0.24339487246395722,0.15043381825298455,0.13638604708492544,0.30611898209492744
182,Pomonok-Electchester-Hillcrest,35580,19113,14509,4647,11293,7845,6561,6216,2183,17093,10726,34166,318.96153846153845,-73.80548285384614,40.728265307692304,0.5371838111298483,0.40778527262507025,0.1306070826306914,0.3173974142776841,0.22048903878583473,0.18440134907251265,0.17470489038785836,0.1277130989293863,0.31393783293332556
183,Port Richmond,18326,9057,9410,4638,1361,8326,4733,2610,431,7843,4974,17615,267.75,-74.13378524375,40.63314239375,0.494215868165448,0.5134781185201354,0.25308305140237913,0.07426607006438939,0.4543271854196224,0.2582669431408927,0.14242060460547856,0.0549534616855795,0.2823729775759296
184,Prospect Heights,20493,10520,11323,5653,1501,2343,2323,1604,751,13418,3623,19472,230.72222222222223,-73.96728223333334,40.67704187777778,0.5133460205923974,0.5525301322402771,0.275850290343044,0.07324452251988484,0.1143317230273752,0.11335578002244669,0.07827062899526667,0.05596959308391713,0.1860620377978636
185,Prospect Lefferts Gardens-Wingate,48109,26455,10197,32891,1264,5048,10178,6346,2711,25237,11672,46138,307.61764705882354,-73.94959404411765,40.66018456764706,0.5498971086491093,0.2119561828348126,0.6836766509384938,0.02627367020723773,0.10492839177700639,0.21156124633644433,0.13190879045500842,0.10742164282600943,0.25298018986518706
186,Prospect Park,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-73.9697734,40.6591256,,,,,,,,,
187,Queens Village,55472,28977,6819,26706,10282,9121,5958,6577,3502,30539,14231,53883,267.5,-73.7427091875,40.715998158333335,0.5223716469570233,0.12292688203057399,0.48143207383905395,0.1853547735794635,0.16442529564464956,0.10740553792904528,0.11856432073839054,0.11467304102950326,0.2641092737969304
188,Queensboro Hill,21460,10793,4331,369,14198,3615,3041,2422,753,10188,4936,20657,333.2,-73.82201699333334,40.7430908,0.5029356943150046,0.20181733457595527,0.017194780987884437,0.6616029822926375,0.168452935694315,0.14170549860205034,0.11286113699906804,0.07391048292108363,0.2389504768359394
189,Queensbridge-Ravenswood-Dutch Kills,26127,13790,10244,5504,4943,9493,7490,2934,1828,13616,6306,25367,235.84615384615384,-73.93810888461539,40.75766084230769,0.5278064837141654,0.39208481647338,0.21066329850346385,0.1891912580855054,0.36334060550388486,0.2866766180579477,0.1122976231484671,0.13425381903642772,0.24859068869003034
190,Randall's Island,1742,202,633,954,51,356,1303,0,151,327,43,1742,0.0,-73.9245731,40.7910057,0.11595866819747416,0.36337543053960963,0.547646383467279,0.029276693455797934,0.20436280137772675,0.7479908151549942,0.0,0.4617737003058104,0.02468427095292767
191,Rego Park,28106,14936,15744,1099,9067,4896,3823,2629,849,14927,5310,27242,309.22727272727275,-73.86260825454545,40.72724365909091,0.5314167793353732,0.5601650893047748,0.039101971109371664,0.3226001565502028,0.17419768021063117,0.13602077848146304,0.09353874617519391,0.05687680042875327,0.19491960942662065
192,Richmond Hill,35990,17952,13553,2495,9507,16941,6034,5447,1497,18064,9839,34453,311.0,-73.83588296799999,40.697203083999995,0.4988052236732426,0.3765768268963601,0.0693248124479022,0.26415671019727704,0.47071408724645736,0.16765768268963602,0.1513475965545985,0.08287201062887511,0.28557745334223433
193,Ridgewood,70300,35683,56503,1619,5797,33566,11790,9590,2338,37614,16710,67219,309.84313725490193,-73.90421016078432,40.70466733333334,0.5075817923186344,0.8037411095305832,0.023029871977240397,0.08246088193456615,0.47746799431009956,0.16770981507823612,0.1364153627311522,0.0621577072366672,0.2485904283015219
194,Rikers Island,7503,509,933,4697,135,2240,0,22,0,0,0,7503,0.0,-73.8826858,40.7911136,0.06783953085432494,0.12435025989604158,0.6260162601626016,0.01799280287884846,0.29854724776755964,0.0,0.002932160469145675,,0.0
195,Riverdale-Spuyten Duyvil,44319,23493,31479,3655,2682,10088,2983,4912,1337,22146,10403,42294,236.95238095238096,-73.90859150714286,40.89369303095238,0.5300886752859947,0.7102822717119068,0.08247027234369006,0.06051580586204562,0.22762246440578532,0.06730747534917304,0.11083282565039825,0.06037207622143954,0.2459686953232137
196,Rockaway Beach-Arverne-Edgemere,35826,19110,11556,17685,2246,9140,7785,5560,1832,15660,10449,34535,422.9,-73.79657786,40.591441015,0.5334114888628371,0.3225590353374644,0.49363590688326914,0.06269189973762072,0.255121978451404,0.21730028470942891,0.15519455144308603,0.11698595146871009,0.30256261763428405
197,Rockaway Community Park,2126,1139,565,746,38,1385,968,345,133,740,881,2048,570.0,-73.780598,40.6031164,0.5357478833490122,0.26575729068673565,0.3508936970837253,0.017873941674506115,0.6514581373471308,0.4553151458137347,0.16227657572906867,0.17972972972972973,0.43017578125
