,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
11,Inner Sunset,29307,15178,16096,725,9788,2338,2423.0,2501,597.0,18666.0,6399,28476,310.2,-122.466094825,37.75968593,0.5178967482171495,0.5492203227897772,0.02473811717337155,0.3339816426109803,0.07977616269150715,0.08267649367045415,0.08533797386289965,0.03198328511732562,0.22471554993678888
12,Japantown,3532,1840,1963,67,1279,312,376.0,70,32.0,2017.0,219,3471,179.33333333333334,-122.43448476666667,37.785047766666665,0.5209513023782559,0.5557757644394111,0.018969422423556058,0.36211778029445074,0.08833522083805209,0.10645526613816535,0.019818799546998868,0.015865146256817054,0.06309420916162489
13,Lakeshore,14643,7971,6243,1218,4183,3230,3571.0,3581,1152.0,8493.0,8058,14516,255.71428571428572,-122.48138137142857,37.719889828571425,0.5443556648227822,0.42634706002868267,0.08317967629584101,0.2856655057023834,0.22058321382230417,0.24387079150447313,0.24455371167110565,0.13564111621335218,0.5551116009920088
14,Lincoln Park,305,58,158,52,79,6,0.0,5,0.0,61.0,21,305,30.0,-122.5018542,37.7850596,0.1901639344262295,0.5180327868852459,0.17049180327868851,0.25901639344262295,0.019672131147540985,0.0,0.01639344262295082,0.0,0.06885245901639345
15,Lone Mountain/USF,17831,9658,10830,965,3809,2161,1545.0,2509,855.0,11196.0,4843,17322,249.8181818181818,-122.44997382727273,37.77688602727273,0.5416409623689081,0.6073691884919522,0.05411923055353037,0.21361673489989344,0.1211934271773877,0.08664685098984914,0.14070999943917895,0.07636655948553055,0.2795866528114536
16,Marina,25331,13242,21603,192,2281,1751,1188.0,1297,515.0,18707.0,2386,24324,218.68421052631578,-122.43564627894736,37.80049548947369,0.5227586751411314,0.8528285499980262,0.0075796454936638905,0.0900477675575382,0.0691247878094035,0.04689905649204532,0.051202084402510756,0.027529801678516062,0.09809241901003124
17,McLaren Park,669,367,36,146,326,143,224.0,80,41.0,228.0,179,644,156.0,-122.4193463,37.7162081,0.5485799701046338,0.053811659192825115,0.21823617339312407,0.4872944693572496,0.21375186846038863,0.33482810164424515,0.11958146487294469,0.17982456140350878,0.2779503105590062
18,Mission,59639,26450,31616,1767,8477,21933,6911.0,4091,1779.0,41057.0,9075,57920,248.3,-122.41640735749999,37.7578453825,0.44350173544157345,0.5301229061520146,0.02962826338469793,0.14213853350995154,0.36776270561209945,0.11588054796358088,0.06859605291839233,0.04333000462771269,0.15668162983425415
19,Mission Bay,12180,6157,5024,612,5348,1781,1050.0,1174,229.0,8004.0,2230,11494,941.3333333333334,-122.3934395,37.7739854,0.5055008210180624,0.4124794745484401,0.05024630541871921,0.43908045977011495,0.14622331691297208,0.08620689655172414,0.09638752052545156,0.028610694652673664,0.1940142683139029
20,Nob Hill,26579,12926,14722,994,8586,2806,3368.0,1030,994.0,18924.0,3946,26204,239.47058823529412,-122.41451374117648,37.79156495294118,0.48632378945784266,0.5538959328793408,0.03739794574664208,0.32303698408518006,0.10557206817412243,0.12671658075924602,0.03875239851010196,0.05252589304586768,0.15058769653488016
21,Noe Valley,23507,11233,17416,513,3039,2832,1201.0,1912,819.0,15863.0,3753,22434,280.94736842105266,-122.43184596842104,37.74943494210526,0.4778576594205981,0.740885693623176,0.021823286680563235,0.12928063980941848,0.1204747522014719,0.05109116433402816,0.08133747394393159,0.051629578263884514,0.16729071944370152
22,North Beach,11636,5938,6185,218,4202,944,1716.0,599,399.0,7306.0,1739,11473,265.6666666666667,-122.40792218888889,37.802285366666666,0.5103128222756961,0.5315400481265039,0.01873496046751461,0.36112066002062565,0.08112753523547611,0.14747335854245444,0.051478171192849774,0.05461264713933753,0.15157325895580928
23,Oceanview/Merced/Ingleside,28217,13687,5465,3380,15393,4351,2972.0,2351,1170.0,16741.0,6943,27707,325.3529411764706,-122.46047085294119,37.7177796,0.48506219654818017,0.19367757025906368,0.11978594464330014,0.5455222029273133,0.1541978240068044,0.10532657617748166,0.0833185668214197,0.06988829819007228,0.25058649438769987
24,Outer Mission,24853,12453,5342,317,13772,6918,1729.0,2274,924.0,14900.0,5107,24142,326.06666666666666,-122.44388817333333,37.72010300666667,0.501066269665634,0.21494386995533737,0.012754999396451132,0.5541383334003943,0.2783567376171891,0.06956906610871927,0.09149800828873778,0.06201342281879195,0.2115400546764974
25,Outer Richmond,45891,23503,20047,820,21091,2700,4381.0,4003,1170.0,27430.0,9040,44364,317.25,-122.489355140625,37.778323115625,0.5121483515286221,0.4368394674337016,0.017868427360484627,0.45958902617070885,0.0588350656991567,0.09546534178815018,0.08722843259026825,0.04265402843601896,0.20376882156703632
26,Pacific Heights,24462,12564,17504,871,4576,1850,1362.0,1731,635.0,16571.0,2919,23594,276.11764705882354,-122.43372701764707,37.79080838235294,0.5136129506990434,0.7155588259341019,0.035606246423023465,0.1870656528493173,0.07562750388357452,0.05567819475104243,0.07076281579592839,0.03831995655060045,0.1237178943799271
27,Portola,16563,8406,3421,855,9439,3629,1385.0,1349,419.0,9314.0,3157,16051,322.54545454545456,-122.40793205454544,37.72608988181818,0.5075167542111936,0.20654470808428424,0.05162108313711284,0.5698846827265592,0.2191028195375234,0.08362011712853952,0.08144659783855582,0.044986042516641615,0.1966855647623201
28,Potrero Hill,14209,6800,8503,717,2756,1927,1501.0,1244,352.0,9450.0,2497,13677,363.1111111111111,-122.39592097777778,37.75889331111111,0.47856992047293967,0.5984235343796186,0.05046097543810261,0.1939615736505032,0.13561827011049335,0.1056372721514533,0.08755014427475544,0.037248677248677246,0.18256927688820648
29,Presidio,4119,2220,3111,42,322,545,152.0,595,14.0,2731.0,1129,3925,768.0,-122.4801038,37.7991411,0.538965768390386,0.7552804078659869,0.010196649672250545,0.07817431415392086,0.13231366836610828,0.03690216071862103,0.1444525370235494,0.005126327352618088,0.28764331210191085
30,Presidio Heights,10699,5684,7312,175,2284,672,863.0,1052,327.0,6678.0,1620,10135,235.3,-122.45111809,37.78659303,0.5312646041686139,0.6834283577904477,0.016356668847555846,0.213477895130386,0.06280960837461445,0.08066174408823254,0.09832694644359286,0.048966756513926325,0.15984213122841637
31,Russian Hill,17830,8944,12199,240,4737,956,1154.0,504,338.0,12797.0,1683,17640,283.5833333333333,-122.41948402499999,37.79960969166667,0.5016264722378014,0.6841839596186203,0.01346045989904655,0.2656758272574313,0.05361749859786876,0.06472237801458217,0.028266965787997755,0.026412440415722434,0.09540816326530613
32,Seacliff,2490,1296,1877,0,471,80,81.0,391,50.0,1066.0,667,2379,234.33333333333334,-122.48557863333333,37.786888866666665,0.5204819277108433,0.7538152610441767,0.0,0.1891566265060241,0.0321285140562249,0.03253012048192771,0.1570281124497992,0.04690431519699812,0.280369903320723
33,South of Market,21771,9168,7890,2326,8660,2900,5262.0,993,519.0,12896.0,3181,21542,334.09090909090907,-122.4070276090909,37.77860182727273,0.4211106517844839,0.36240870883285103,0.10683937347848055,0.39777685912452343,0.13320472187772725,0.24169767121400026,0.04561113407744247,0.040245037220843674,0.14766502645993873
34,Sunset/Parkside,82410,41877,28129,1094,44696,6208,6242.0,7110,1874.0,46507.0,18042,80083,301.46774193548384,-122.49294281290322,37.750123985483874,0.5081543502002184,0.3413299356874166,0.013275087974760345,0.5423613639121466,0.07533066375439874,0.07574323504429074,0.08627593738623954,0.040295009353430666,0.22529126031742067
35,Tenderloin,29588,11976,12190,2824,9029,7574,7414.0,1615,914.0,16633.0,5112,29103,251.6875,-122.41453996875,37.78403445,0.404758685953765,0.41199134784372043,0.09544409895903745,0.3051574962822766,0.2559821549276734,0.25057455725294037,0.05458293902933622,0.05495100102206457,0.17565199463972786
36,Twin Peaks,8019,3217,4818,410,1739,1177,406.0,427,56.0,4704.0,1101,7819,293.6,-122.44968868000001,37.75241328,0.4011722159870308,0.6008230452674898,0.051128569647088166,0.21685995760069834,0.1467764060356653,0.05062975433345804,0.053248534730016214,0.011904761904761904,0.14081084537664662
37,Visitacion Valley,19005,9679,2273,2102,10303,4816,3018.0,2447,719.0,9923.0,5003,18260,326.1666666666667,-122.41133815,37.71277501666666,0.5092870297290186,0.11960010523546435,0.11060247303341227,0.5421204946066824,0.25340699815837936,0.15880031570639305,0.12875559063404368,0.07245792603043434,0.273986856516977
38,West of Twin Peaks,39496,20064,21026,1169,13345,4344,1556.0,4361,830.0,21687.0,8917,38215,338.51612903225805,-122.46063396451613,37.73580825483871,0.5080008102086288,0.5323577071095807,0.02959793396799676,0.33788231719667816,0.10998582134899737,0.03939639457160219,0.11041624468300587,0.038271775718172175,0.23333769462253043
39,Western Addition,22638,11027,10163,3873,5917,2085,3905.0,1302,665.0,13366.0,3146,21980,287.92857142857144,-122.43099490714285,37.781660342857144,0.4871013340401095,0.4489354183231734,0.17108401802279352,0.26137467974202666,0.09210177577524516,0.17249757045675412,0.0575139146567718,0.04975310489301212,0.14313011828935396
