,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
22,EDISON PARK,11002,5694,9990,46,282,1086,359,1336,116,6411,2089,10471,290.5,-87.81347153,42.0087496,0.5175422650427195,0.9080167242319578,0.004181057989456462,0.02563170332666788,0.09870932557716779,0.03263043083075804,0.12143246682421378,0.018093901107471534,0.19950339031611117
23,ENGLEWOOD,22019,12129,581,20479,131,866,9023,3587,2104,8433,4846,20562,139.42424242424244,-87.6447032878788,41.774605615151515,0.550842454244062,0.026386302738543983,0.930060402379763,0.005949407330033153,0.03932966983060084,0.4097824606022072,0.16290476406739635,0.2494960275109688,0.23567746328178193
24,FOREST GLEN,19928,10261,16295,111,2048,2627,809,2603,496,10133,4896,19272,319.11764705882354,-87.75483818235294,41.99302587647059,0.5149036531513448,0.8176936973103172,0.005570052187876355,0.10276997189883581,0.13182456844640705,0.04059614612605379,0.13062023283821758,0.04894897858482187,0.25404732254047324
25,FULLER PARK,2149,1101,168,1940,1,130,1040,258,183,730,411,2092,106.0,-87.632370925,41.80912225,0.5123313168915775,0.0781758957654723,0.9027454630060493,0.00046533271288971617,0.0604932526756631,0.4839460214053048,0.12005583992554676,0.25068493150684934,0.19646271510516253
26,GAGE PARK,32532,16541,15614,1585,273,29756,5405,5927,2440,14868,9386,30983,320.7142857142857,-87.69723984761904,41.7936695952381,0.5084532152957089,0.47995819500799214,0.04872125906799459,0.008391737366285503,0.9146686339604082,0.1661441042665683,0.18218984384605927,0.16411084207694376,0.302940322112126
27,GARFIELD RIDGE,36049,17630,25153,1771,380,19029,2980,4355,1433,18620,8821,34833,269.75757575757575,-87.77205642424242,41.79532163636363,0.4890565619018558,0.6977447363311049,0.0491275763544065,0.010541207800493772,0.5278648506199894,0.08266526117229327,0.12080778939776415,0.07696025778732546,0.25323687308012516
28,GRAND BOULEVARD,17717,10089,584,16075,116,647,4397,2468,1098,9186,4337,17094,223.7058823529412,-87.61582469411765,41.80963760588235,0.5694530676751143,0.03296269120054185,0.9073206524806683,0.006547383868600779,0.03651859795676469,0.2481797143986002,0.13930123610092002,0.11952971913781842,0.2537147537147537
29,GREATER GRAND CROSSING,29429,16734,307,28240,29,590,9667,4406,2626,13296,7439,28408,188.13888888888889,-87.61727049444444,41.76123506388889,0.5686227870467906,0.010431886914268239,0.9595976757620035,0.0009854225423901594,0.02004825172448945,0.32848550749260935,0.14971626626796697,0.19750300842358604,0.2618628555336525
30,HEGEWISCH,9175,4648,7239,632,0,5141,1436,1413,417,4196,2574,8950,277.5,-87.545484125,41.6578651875,0.5065940054495913,0.788991825613079,0.06888283378746594,0.0,0.5603269754768392,0.15651226158038148,0.15400544959128065,0.09938036224976168,0.2875977653631285
31,HERMOSA,23163,11357,10662,1374,534,19116,2949,3234,759,12769,5861,22342,303.8235294117647,-87.73392789411764,41.924048735294114,0.4903078185036481,0.46030306955057637,0.05931874109571299,0.02305400854811553,0.8252816992617537,0.12731511462245823,0.13961922030825022,0.05944083326807111,0.2623310357174828
32,HUMBOLDT PARK,54401,28526,15967,18721,317,30160,14799,8873,2961,27086,15994,52202,281.26190476190476,-87.72135616428571,41.902275347619046,0.5243653609308653,0.29350563408760866,0.34412970349809746,0.005827098766566791,0.5544015735004871,0.27203544052499035,0.1631036194187607,0.10931846710477737,0.3063867284778361
33,HYDE PARK,27722,15012,14312,6833,4080,2083,6488,4279,1002,15546,11389,27294,183.47826086956522,-87.59160070869565,41.796218304347825,0.5415193708967607,0.5162686674843084,0.24648293773897986,0.14717552846114998,0.0751388788687685,0.23403794819998558,0.1543539427169757,0.06445387881126978,0.4172711951344618
34,IRVING PARK,53604,27322,36605,1604,4667,22062,4611,7143,1912,32437,12353,51510,279.77777777777777,-87.72082854,41.953444,0.5097007685993583,0.6828781434221327,0.029923140064174316,0.08706439817924036,0.41157376315200356,0.08601970002238639,0.1332549809715693,0.05894503190800629,0.239817511162881
35,JEFFERSON PARK,27194,13843,19542,739,3165,6626,2184,3518,668,15235,6797,26250,311.9047619047619,-87.77197621904762,41.97797349047619,0.5090461131131867,0.7186144002353461,0.027175112157093475,0.1163859674928293,0.2436566889755093,0.08031183349268221,0.12936677208207692,0.04384640630127995,0.25893333333333335
36,KENWOOD,15805,8623,3417,11030,611,354,3520,1673,830,8000,3673,15234,276.5,-87.59760530833334,41.808850299999996,0.545586839607719,0.21619740588421385,0.6978804175893705,0.03865865232521354,0.022397975324264473,0.22271433090794052,0.10585257829800696,0.10375,0.24110542208218458
37,LAKE VIEW,97134,46843,80145,4209,6797,8735,8263,7105,2240,71659,17391,93293,196.6,-87.65240983125,41.943262544999996,0.4822513229147363,0.8250972882821669,0.04333189202544938,0.06997549776597278,0.08992731690242346,0.08506805032223526,0.07314637511067186,0.03125915795643255,0.18641269977383085
38,LINCOLN PARK,69568,34775,58530,2757,5111,4349,5946,6876,1431,45825,16906,67514,238.5686274509804,-87.64768399607844,41.92299144901961,0.499870630174793,0.8413350965961361,0.03963028978840846,0.0734676862925483,0.062514374425023,0.08547033118675253,0.09883854645814168,0.03122749590834697,0.2504073229256154
39,LINCOLN SQUARE,41350,21615,30682,1480,3869,7373,3080,4054,1468,27349,7348,39263,241.32432432432432,-87.6879652891892,41.971576975675674,0.52273276904474,0.7420072551390569,0.03579201934703748,0.0935671100362757,0.17830713422007255,0.07448609431680774,0.09804111245465538,0.0536765512450181,0.1871482056898352
40,LOGAN SQUARE,71374,35934,54211,3779,3107,25920,8489,7080,1670,48658,13393,68381,227.28333333333333,-87.70344660666666,41.922713335000005,0.503460643931964,0.7595342841931235,0.05294645108863171,0.0435312578810211,0.3631574522935523,0.11893686776697397,0.09919578558018326,0.034321180484195815,0.19585849870578084
41,LOOP,26085,12403,16828,2418,5101,2764,2246,2455,1256,18656,6912,25531,439.77777777777777,-87.62744296666666,41.87397766666666,0.4754839946329308,0.645121717462143,0.09269695227142036,0.19555299980831894,0.10596128042936553,0.08610312440099674,0.09411539198773242,0.06732418524871354,0.27072970114762446
42,LOWER WEST SIDE,32672,16153,16798,1181,1485,22308,4570,3298,1274,19577,8150,31828,282.2916666666667,-87.66822280000001,41.85380829166667,0.4943988736532811,0.5141405484818805,0.0361471596474045,0.04545176297747307,0.6827864838393731,0.1398751224289912,0.10094270323212537,0.06507636512233744,0.25606384315696873
43,MCKINLEY PARK,15246,7645,6059,221,4578,8044,1969,1970,522,8667,3697,14727,309.72727272727275,-87.67397584545455,41.82914799090909,0.5014430014430015,0.3974157155975338,0.014495605404696315,0.3002754820936639,0.5276138003410731,0.12914862914862915,0.12921422012331102,0.060228452751817235,0.2510355130033272
44,MONTCLARE,14382,7673,8990,448,365,8003,1668,2033,299,7346,3133,13666,300.3636363636364,-87.7985222090909,41.929910854545454,0.5335141148658045,0.6250869141983034,0.03115004867195105,0.025378945904602976,0.5564594632179113,0.11597830621610346,0.14135725212070643,0.0407024230873945,0.22925508561393237
45,MORGAN PARK,21062,11418,7201,12738,86,980,2325,2799,1086,10370,5092,20416,216.30434782608697,-87.66966907391304,41.690863147826086,0.5421137593770772,0.34189535656632797,0.604785870287722,0.004083182983572311,0.04652929446396353,0.1103883771721584,0.1328933624537081,0.104725168756027,0.24941222570532914
46,MOUNT GREENWOOD,18840,9795,16760,663,307,1975,829,3047,417,9439,5176,18089,260.52941176470586,-87.70818517058824,41.69577484705882,0.5199044585987261,0.8895966029723992,0.03519108280254777,0.01629511677282378,0.10483014861995754,0.04400212314225053,0.16173036093418258,0.04417840872973832,0.28614074852120075
47,NEAR NORTH SIDE,93106,48147,67310,6767,13889,5507,8927,4600,1677,65793,14827,91063,266.46875,-87.628893175,41.9005509515625,0.5171202715184843,0.7229394453633493,0.07268060060576118,0.14917405967392006,0.059147638175842586,0.0958799647713359,0.04940605331557579,0.025489033787788974,0.16282134346551289
48,NEAR SOUTH SIDE,4929,2823,2373,1205,1045,253,678,769,46,2645,999,4680,428.3333333333333,-87.6235927,41.855214233333335,0.5727328058429701,0.48143639683505784,0.24447149523229864,0.21201054980726314,0.051328869953337394,0.13755325623858794,0.1560154189490769,0.017391304347826087,0.21346153846153845
49,NEAR WEST SIDE,59551,30283,28391,15347,11056,6038,11058,6683,2365,36810,17201,57367,301.6,-87.66457143428572,41.87587700571429,0.508522107101476,0.4767510201340028,0.2577118772144884,0.18565599234269786,0.10139208409598495,0.18568957700122585,0.11222313647125993,0.06424884542243955,0.2998413722174769
50,NEW CITY,35377,17343,14516,8226,665,21741,9957,5656,2814,17079,9241,33818,226.54545454545453,-87.66257406060606,41.80482278181818,0.49023376770217936,0.4103230912739916,0.2325239562427566,0.018797523814907992,0.6145518274585182,0.2814540520677276,0.15987788676258585,0.16476374494993853,0.2732568454669111
51,NORTH CENTER,36142,18419,29667,957,2173,4323,1560,5051,714,22368,8917,34067,294.32142857142856,-87.682286675,41.94797432142857,0.5096286868463283,0.8208455536494936,0.02647888882740302,0.06012395550882629,0.11961153228930331,0.043163078966299596,0.13975430247357645,0.0319206008583691,0.26174890656647193
52,NORTH LAWNDALE,29857,16574,2712,25046,69,3257,10924,4851,2153,12733,7441,28667,224.06896551724137,-87.7169209137931,41.86056239310345,0.5551127038885354,0.09083297049268178,0.8388652577285058,0.002311015842181063,0.10908664634759017,0.3658773486954483,0.16247446160029475,0.16908819602607397,0.25956674922384626
53,NORTH PARK,18806,10128,11618,421,4948,3522,2660,2514,462,9129,4541,17757,318.9230769230769,-87.71721167692309,41.984042984615385,0.5385515261086887,0.6177815590768904,0.022386472402424758,0.26310751887695416,0.18728065511007125,0.14144421992980963,0.1336807401893013,0.050607952678278015,0.2557301345948077
54,NORWOOD PARK,38088,19746,33050,329,1682,5887,2611,4593,854,20012,8635,36720,280.61764705882354,-87.80130672058824,41.98532291764706,0.5184310018903592,0.867727368199958,0.008637891199327872,0.04416089056920815,0.15456311699222852,0.06855177483721907,0.12058916194076874,0.04267439536278233,0.23515795206971676
55,OAKLAND,6973,3942,465,6043,114,407,1980,1139,730,3671,2145,6530,256.0,-87.60280660000001,41.82361198333333,0.5653233902194178,0.06668578803958124,0.8666284239208375,0.01634877384196185,0.058367990821741,0.2839523877814427,0.1633443281227592,0.1988558975755925,0.32848392036753443
56,OHARE,16568,7647,12000,1056,2127,3527,1796,1670,502,9829,2791,15748,419.8,-87.86301294,41.97880861,0.46155239014968613,0.724287783679382,0.0637373249637856,0.12838000965717045,0.2128802510864317,0.10840173829068082,0.10079671656204732,0.051073354359548274,0.17722885445770892
57,PORTAGE PARK,63919,32931,42899,1184,4096,27173,4876,8108,2003,36193,14793,61730,290.9230769230769,-87.76332223076923,41.95301700576923,0.515198923637729,0.6711462945290133,0.01852344373347518,0.06408110264553575,0.4251161626433455,0.07628404699698055,0.12684804205322361,0.05534219324178709,0.2396403693503969
58,PULLMAN,7131,4267,1099,5761,5,307,1269,892,636,4040,1335,6884,210.75,-87.6001278875,41.706118425,0.5983732996774646,0.15411583228158743,0.8078810825971112,0.0007011639321273314,0.04305146543261815,0.1779554059739167,0.1250876454915159,0.15742574257425743,0.19392794886693782
59,RIVERDALE,7414,4553,282,7086,0,271,3532,1685,904,3027,2337,6852,353.8,-87.60288428,41.65720166,0.6141084434852981,0.0380361478284327,0.9557593741570003,0.0,0.03655246830321014,0.4763960075532776,0.22727272727272727,0.2986455236207466,0.3410683012259194
60,ROGERS PARK,54022,27841,28672,14825,2987,10068,11111,7995,1472,31293,14887,52269,271.0833333333333,-87.66928250833332,42.00981067777778,0.5153641109177742,0.5307467328125578,0.27442523416385917,0.0552922883269779,0.18636851653030248,0.20567546555107177,0.1479952611898856,0.047039273959032374,0.28481509116302206
61,ROSELAND,36509,19050,671,35075,114,521,8714,4821,3164,16014,8881,35073,198.66666666666666,-87.62437941025641,41.70203263589744,0.5217891478813443,0.018379029828261523,0.9607220137500342,0.0031225177353529266,0.014270453860691885,0.23868087320934564,0.13204963159768823,0.1975771200199825,0.25321472357654035
62,SOUTH CHICAGO,25747,13812,3928,19840,89,5079,6765,3851,1845,12557,6620,24672,204.03703703703704,-87.55863842222223,41.74375028148148,0.5364508486425603,0.1525614634714724,0.7705752126461335,0.0034567134035033207,0.19726570085835243,0.2627490581426962,0.14957082378529538,0.14692999920363145,0.26832036316472113
63,SOUTH DEERING,15144,8567,4331,9646,0,4690,4950,2671,1088,6357,4446,14803,318.3636363636364,-87.56441081818183,41.71204021818182,0.565702588483888,0.2859878499735869,0.6369519281563656,0.0,0.3096936080295827,0.3268621236133122,0.17637348124669835,0.17114991348120182,0.3003445247584949
64,SOUTH LAWNDALE,70235,29693,28919,9772,260,56749,14466,9815,2391,27170,16735,67836,312.6511627906977,-87.71301357674419,41.84420286046512,0.42276642699508793,0.41174628034455757,0.1391329109418381,0.0037018580479817754,0.8079874706342991,0.20596568662347833,0.13974514131131202,0.08800147221199853,0.24669791850934608
65,SOUTH SHORE,52740,29340,2076,49227,165,1371,15223,7288,4120,27248,11988,50287,207.14285714285714,-87.57392826734693,41.763423387755104,0.5563139931740614,0.039362912400455065,0.9333902161547213,0.0031285551763367463,0.025995449374288965,0.2886423966628745,0.13818733409177095,0.1512037580739871,0.23839163203213554
66,UPTOWN,59453,29431,37110,10913,6298,8911,12142,4767,1272,38612,10978,57557,245.04761904761904,-87.65721349761904,41.96633041904762,0.49502968731603114,0.62419053706289,0.18355675912064992,0.10593241720350528,0.1498831009368745,0.20422855028341716,0.08018098329773098,0.03294312648917435,0.1907326650103376
67,WASHINGTON HEIGHTS,26940,15165,670,25832,47,393,5356,4121,1744,12241,6395,26204,245.68,-87.648993816,41.719194916,0.5629175946547884,0.024870081662954714,0.9588715664439496,0.001744617668893838,0.014587973273942094,0.1988121752041574,0.15296956198960654,0.1424720202597827,0.24404671042588919
68,WASHINGTON PARK,10427,5789,337,9624,0,233,4385,1715,792,4421,3021,10095,225.2,-87.61962585,41.79041041,0.5551932482976887,0.032319938620888077,0.9229883955116525,0.0,0.02234583293372974,0.4205428215210511,0.16447683897573606,0.1791449898213074,0.29925705794947993
69,WEST ELSDON,18523,9361,10021,125,513,15134,2135,2950,888,9195,5175,17793,257.53333333333336,-87.72461381333333,41.79190324,0.5053717000485882,0.5410030772553042,0.006748366895211359,0.027695297737947416,0.8170382767370297,0.11526210657021001,0.15926145872698808,0.0965742251223491,0.2908447142134547
70,WEST ENGLEWOOD,26158,14336,1505,22788,20,2508,8064,3625,2596,10595,5541,25231,157.86111111111111,-87.66589440555555,41.776078411111115,0.5480541325789433,0.05753497973851212,0.871167520452634,0.0007645844483523206,0.095878889823381,0.30828044957565565,0.1385809312638581,0.24502123643227938,0.2196107962427173
71,WEST GARFIELD PARK,16489,8116,669,15279,3,574,6015,2325,1606,6670,4128,15846,235.66666666666666,-87.72919088,41.87751844666666,0.4922069258293408,0.04057250288070835,0.9266177451634423,0.00018193947480138275,0.03481108617866457,0.3647886469767724,0.14100309297107164,0.24077961019490254,0.26050738356683073
72,WEST LAWN,32162,15424,17888,901,115,27364,5569,5066,1594,15443,9341,30737,274.7083333333333,-87.72433475833333,41.77511764166667,0.47957216591008023,0.5561843168957155,0.028014426963497294,0.003575648280579566,0.8508177352154717,0.1731546545612835,0.15751507990796593,0.1032182866023441,0.30390083612584184
73,WEST PULLMAN,26484,14678,1301,24037,0,1815,5912,4047,2734,13197,6172,25488,249.58333333333334,-87.63471212916666,41.675357,0.5542214167044253,0.04912399939586165,0.9076045914514423,0.0,0.06853194381513367,0.22322911946835824,0.15280924331671952,0.20716829582480867,0.24215317011927182
74,WEST RIDGE,78763,39671,41921,9448,16649,15514,13204,12180,2457,38949,21206,74819,396.7111111111111,-87.69445390444444,42.00034829111111,0.5036755837131648,0.5322422965097825,0.11995480111219735,0.2113809783781725,0.19697065881187867,0.16764216700735116,0.15464113860569048,0.06308249249017947,0.2834306793728866
75,WEST TOWN,84437,41671,63586,5731,4754,17742,7415,6253,2101,62037,12711,81090,256.33870967741933,-87.67768746451613,41.90154083548387,0.4935158757416772,0.7530584933145422,0.06787308881177682,0.05630233191610313,0.21012115541764867,0.08781695228395135,0.07405521276217772,0.03386688589067814,0.15675175730669627
76,WOODLAWN,22502,12510,2226,18607,766,652,6753,3422,1888,10692,7205,21668,190.13636363636363,-87.60231795,41.77859079545454,0.5559505821704738,0.09892454004088526,0.82690427517554,0.03404141854057417,0.028975202204248512,0.3001066571860279,0.15207537107812638,0.17658062102506547,0.3325179988923759
