,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
0,ALBANY PARK,51575,25589,30411,2512,7946,24892,9371,7544,2339,29582,13568,49445,316.2352941176471,-87.71926663529412,41.96751355882353,0.4961512360639845,0.5896461463887542,0.04870576829859428,0.1540668928744547,0.48263693650024236,0.1816965584100824,0.1462724188075618,0.07906835237644513,0.27440590555162303
1,ARCHER HEIGHTS,13259,6814,7004,98,443,10197,2317,2212,663,6714,3963,12697,296.2,-87.72679769999999,41.80561002,0.5139150765517762,0.5282449656836865,0.007391205973301154,0.03341126781808583,0.7690625235688966,0.17474922694019157,0.1668300776830832,0.09874888293118857,0.31212097345829726
2,ARMOUR SQUARE,13635,6635,1785,1248,10278,408,4865,1303,806,6659,3198,13157,410.25,-87.6337887625,41.843868025,0.4866153281994866,0.13091309130913092,0.09152915291529153,0.7537953795379538,0.029922992299229925,0.3568023469013568,0.09556288962229556,0.12103919507433548,0.24306452838793038
3,ASHBURN,43283,22067,11417,20865,314,16374,5222,7108,2869,22477,13187,41593,360.32142857142856,-87.71176400357142,41.744870424999995,0.509830649446665,0.26377561629277085,0.48205993115079826,0.0072545803202180995,0.3783009495644941,0.12064782940184368,0.16422151884111544,0.12764158918005072,0.3170485418219412
4,AUBURN GRESHAM,45770,25462,434,44391,153,614,13306,6256,4876,20664,12099,44346,221.04166666666666,-87.6570688625,41.74555428958333,0.5563032554074722,0.009482193576578545,0.969871094603452,0.003342800961328381,0.013414900589906052,0.29071444177408784,0.13668341708542714,0.2359659310878823,0.27283182248680826
5,AUSTIN,97611,52020,8136,80281,475,12270,29259,14956,7364,41608,26723,93414,250.42857142857142,-87.76270860714286,41.895396496428575,0.5329317392506993,0.08335126164059378,0.8224585343864933,0.004866254827837027,0.12570304576328487,0.29975105264775487,0.15322043622132753,0.17698519515477792,0.28607061040101056
6,AVALON PARK,9840,5685,90,9632,19,68,2020,1361,1042,4308,2392,9432,221.7,-87.5862569,41.74326886,0.5777439024390244,0.009146341463414634,0.9788617886178862,0.0019308943089430895,0.006910569105691057,0.20528455284552846,0.1383130081300813,0.24187558031569173,0.2536047497879559
7,AVONDALE,38191,18644,31488,938,1360,23368,7747,4899,1401,21034,9141,36518,309.4230769230769,-87.71264812692309,41.93757209615384,0.4881778429472913,0.8244874446859207,0.024560760388573223,0.0356104841454793,0.6118719069937943,0.20284883873163834,0.1282762954622817,0.06660644670533422,0.25031491319349364
8,BELMONT CRAGIN,78155,39627,35828,2528,1390,62968,15013,13649,4408,40713,22186,74498,355.3404255319149,-87.76242940851064,41.92719260638298,0.5070309001343484,0.4584223658115284,0.0323459791440087,0.0177851704945301,0.8056810184889003,0.1920926364276118,0.17464013818693622,0.10827008572200526,0.29780665252758465
9,BEVERLY,20836,10679,12920,7066,89,1200,781,2730,714,10866,5553,20028,280.2631578947368,-87.67495756842106,41.71155877894737,0.5125263966212324,0.620080629679401,0.3391245920522173,0.00427145325398349,0.05759262814359762,0.03748320215012478,0.1310232290266846,0.06570955273329653,0.27726183343319355
10,BRIDGEPORT,32853,16551,16098,960,12237,8175,6667,3564,1797,18102,7984,31655,278.25925925925924,-87.6476462888889,41.83585990370371,0.5037896082549539,0.49000091315861566,0.02922107570084924,0.3724773993242626,0.2488357227650443,0.2029342830182936,0.1084832435394028,0.09927079880676168,0.2522192386668773
11,BRIGHTON PARK,44231,20938,23790,809,3285,37468,11390,7700,2397,20780,13715,42481,321.6666666666667,-87.6972315,41.816334663333336,0.4733783997648708,0.5378580633492347,0.018290339354751193,0.07426917772602926,0.8470981890529267,0.25751169993895684,0.1740860482467048,0.11535129932627526,0.3228502153904098
12,BURNSIDE,2442,1161,11,2419,0,0,800,258,189,1029,686,2370,225.5,-87.5970644,41.7276729,0.47542997542997545,0.0045045045045045045,0.9905814905814906,0.0,0.0,0.3276003276003276,0.10565110565110565,0.1836734693877551,0.28945147679324895
13,CALUMET HEIGHTS,13306,7314,403,12668,12,465,2243,1317,911,6306,3007,13138,204.125,-87.57576071875,41.73041378125,0.5496768375169097,0.030287088531489554,0.9520517059972945,0.00090184879001954,0.034946640613257175,0.16857056966781903,0.09897790470464451,0.14446558832857595,0.22887806363221191
14,CHATHAM,30946,17289,484,29913,93,311,9022,4224,2868,15018,7933,29895,215.34375,-87.611461290625,41.740997440625,0.5586828669294901,0.015640147353454405,0.9666192722807471,0.003005234925353842,0.010049764105215537,0.29154010211335873,0.13649583144832936,0.1909708349980024,0.2653621006857334
15,CHICAGO LAWN,54265,29053,10805,25140,304,26109,16683,10020,5657,25890,15642,51750,258.5581395348837,-87.69517400465116,41.77400885348837,0.5353911360914033,0.19911545194876992,0.4632820418317516,0.005602137657790472,0.4811388556159587,0.30743573205565283,0.18464940569427807,0.21850135187331016,0.3022608695652174
16,CLEARING,25200,13046,17043,349,378,12527,2897,3654,1355,13478,6250,24123,307.65,-87.76626560999999,41.778316325,0.5176984126984127,0.6763095238095238,0.013849206349206349,0.015,0.4971031746031746,0.11496031746031746,0.145,0.10053420388781718,0.25908883638021807
17,DOUGLAS,20559,11677,2759,14490,2661,649,7024,2540,1580,9861,7499,20118,165.75,-87.618737315,41.834031429999996,0.5679750960649838,0.1341991341991342,0.7048008171603677,0.12943236538742156,0.03156768325307651,0.3416508585047911,0.12354686511989883,0.16022715748909847,0.37275077045431954
18,DUNNING,43444,22360,36961,966,1799,12559,4528,5610,1311,23504,10084,41842,310.0857142857143,-87.80575003714286,41.945471471428576,0.5146855722309179,0.8507734094466439,0.02223552159101372,0.041409630789061784,0.2890847988214713,0.10422613019059018,0.129131755823589,0.055777739959155886,0.2410018641556331
19,EAST GARFIELD PARK,20234,10706,1275,18241,80,712,8479,3659,1370,7492,5754,19159,235.33333333333334,-87.70478503888889,41.87839023888889,0.5291094197884748,0.06301275081545912,0.901502421666502,0.003953741227636651,0.03518829692596619,0.4190471483641396,0.18083423939903134,0.18286171916711158,0.30032882718304715
20,EAST SIDE,23013,11752,19765,792,66,18409,4670,4130,2052,11235,7242,22265,327.8125,-87.53513591875,41.70348239375,0.510667883370269,0.8588623821318385,0.03441533046538913,0.002867944205449094,0.7999391648198844,0.20292877938556467,0.17946378134098118,0.18264352469959946,0.32526386705591737
21,EDGEWATER,55430,27234,37708,7689,6580,9081,9178,5102,2366,34046,12143,54045,221.10638297872342,-87.66113630638297,41.98706185957447,0.491322388598232,0.6802814360454628,0.1387154970232726,0.11870828071441458,0.16382825184917915,0.16557820674724877,0.09204401948403391,0.06949421371086177,0.2246831344250162
22,EDISON PARK,11150,5788,10470,148,241,752,173,1399,265,6452,2670,10924,299.5,-87.81347105,42.00874978,0.519103139013453,0.9390134529147982,0.013273542600896861,0.021614349775784754,0.0674439461883408,0.015515695067264574,0.12547085201793723,0.041072535647861126,0.244415964848041
23,ENGLEWOOD,26020,14188,333,24802,70,756,11762,4681,3585,10149,7132,24803,140.6315789473684,-87.64452055526316,41.77575165263158,0.5452728670253651,0.012797847809377401,0.9531898539584934,0.002690238278247502,0.02905457340507302,0.4520368946963874,0.17990007686395082,0.353236772095773,0.28754586138773536
24,FOREST GLEN,18631,9702,15145,169,1982,2439,752,2828,498,9752,5122,17966,292.3529411764706,-87.75483818235294,41.99302587647059,0.5207449949009715,0.8128924910096077,0.00907090333315442,0.10638183672374,0.13091084751221083,0.040362836133326176,0.15179002737373196,0.05106644790812141,0.28509406657018815
25,FULLER PARK,2377,1237,193,2170,0,124,788,292,265,928,496,2295,125.5,-87.63237194999999,41.809122975,0.5204038704249053,0.08119478334034497,0.9129154396297855,0.0,0.052166596550273454,0.3315103071098023,0.12284392090870845,0.2855603448275862,0.21612200435729848
26,GAGE PARK,40926,20059,16584,1493,255,37904,8392,8437,3031,19487,13296,39058,336.60869565217394,-87.69642390434782,41.79430769130435,0.490128524654254,0.40521917607388946,0.03648047695841274,0.00623075795337927,0.9261594096662269,0.20505302252846602,0.2061525680496506,0.15553959049622826,0.3404168160172052
