,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
14,CHATHAM,31071,17418,561,29929,111,385,8271,4356,2893,15241,7778,29969,207.6875,-87.611461290625,41.740997440625,0.5605870425798977,0.018055421454089022,0.9632454700524605,0.0035724630684561168,0.012390975507708152,0.26619677512793277,0.14019503717292653,0.1898169411455941,0.2595348526811038
15,CHICAGO LAWN,53098,28161,11610,23946,227,26322,14442,9415,5678,25813,15007,50925,251.32558139534885,-87.69517400465116,41.77400885348837,0.5303589589061735,0.21865230328825944,0.450977437944932,0.004275113940261403,0.4957248860597386,0.2719876454857057,0.17731364646502693,0.21996668345407352,0.2946882670594011
16,CLEARING,25891,13432,17693,404,190,13698,2535,3877,1346,13332,6442,24687,308.2,-87.76626560999999,41.778316325,0.5187903132362597,0.6833648758255765,0.01560387779537291,0.0073384573790120115,0.5290641535668765,0.09791047081997606,0.14974315399173457,0.10096009600960096,0.26094705715558797
17,DOUGLAS,20781,11460,2729,14762,2679,661,7143,2595,1463,9769,7466,20270,170.0,-87.618737315,41.834031429999996,0.5514652807853327,0.1313218805639767,0.7103604253885761,0.12891583658149272,0.03180790144843848,0.3437274433376642,0.12487368269091959,0.14975944313645204,0.368327577701036
18,DUNNING,43689,22612,37028,940,2244,12245,4022,5778,1198,23408,9920,42044,310.45714285714286,-87.80575003714286,41.945471471428576,0.5175673510494633,0.8475359930417268,0.021515713337453363,0.05136304332898441,0.280276499805443,0.09205978621621003,0.13225296985511228,0.051179084073820914,0.2359432974978594
19,EAST GARFIELD PARK,20004,10362,1365,17809,145,719,8548,3509,1351,7312,5721,18976,229.61111111111111,-87.70478503888889,41.87839023888889,0.517996400719856,0.06823635272945411,0.8902719456108779,0.007248550289942012,0.035942811437712455,0.4273145370925815,0.17541491701659667,0.18476477024070023,0.3014860876897133
20,EAST SIDE,23771,12277,20222,919,65,19117,4975,4336,2001,11046,7392,22844,332.8125,-87.53513591875,41.70348239375,0.5164696478902865,0.8507004333010811,0.038660552774388963,0.002734424298514997,0.8042152202263262,0.2092886290017248,0.18240713474401582,0.18115154807170017,0.32358606198564177
21,EDGEWATER,55965,27572,38138,7511,6676,9326,8638,4891,2141,34615,11487,54574,215.2127659574468,-87.66113630638297,41.98706185957447,0.49266505851871706,0.6814616278030912,0.13420888055034397,0.11928884124006076,0.16663986420083982,0.15434646654158848,0.08739390690610203,0.061851798353315036,0.2104848462637886
22,EDISON PARK,11753,5929,10766,194,314,1205,315,1351,193,6707,2637,11349,301.3,-87.81347105,42.00874978,0.5044669446098868,0.9160214413341274,0.016506423891772315,0.026716583000085083,0.1025270143793074,0.026801667659321026,0.11494937462775462,0.02877590577009095,0.232355273592387
23,ENGLEWOOD,25075,13572,447,23832,68,843,11294,4335,3232,9483,6620,23899,132.1315789473684,-87.64452055526316,41.77575165263158,0.5412562313060818,0.01782652043868395,0.9504287138584248,0.002711864406779661,0.03361914257228315,0.4504087736789631,0.17288135593220338,0.3408204154803332,0.2769990376166367
24,FOREST GLEN,18997,9915,15058,188,2398,2612,835,2732,368,9656,4938,18307,300.94117647058823,-87.75483818235294,41.99302587647059,0.52192451439701,0.7926514712849397,0.009896299415697215,0.12623045744064854,0.13749539400958047,0.04395430857503817,0.1438121808706638,0.03811101905550953,0.26973288905882997
25,FULLER PARK,2354,1190,177,2170,0,150,744,243,274,892,472,2317,130.0,-87.63237194999999,41.809122975,0.5055225148683092,0.0751911639762107,0.9218351741716228,0.0,0.0637213254035684,0.3160577740016992,0.1032285471537808,0.3071748878923767,0.20371169615882606
26,GAGE PARK,40873,19847,17652,1583,242,37659,7471,8259,2706,19686,12966,38944,337.9130434782609,-87.69642390434782,41.79430769130435,0.4855772759523402,0.4318743424754728,0.03872972377853351,0.005920778998360776,0.9213661830548284,0.18278570205269984,0.2020649328407506,0.1374580920451082,0.3329396055875103
27,GARFIELD RIDGE,36452,18354,26627,1703,379,17892,2535,4967,1769,18731,9208,35115,260.29411764705884,-87.77129699411765,41.795800488235294,0.5035114671348623,0.7304674640623285,0.046718972895863055,0.010397234719631296,0.49083726544496875,0.0695435092724679,0.1362613848348513,0.09444236826651006,0.2622241207461199
28,GRAND BOULEVARD,22905,13241,843,21175,88,387,7413,3683,2129,10879,6236,21975,200.04166666666666,-87.6177169375,41.81217670833333,0.5780833879065707,0.036804191224623445,0.924470639598341,0.0038419559048242743,0.016895874263261296,0.3236411263916176,0.16079458633486138,0.19569813401967093,0.28377701934015925
29,GREATER GRAND CROSSING,31766,17528,429,30675,4,450,11679,4866,3056,13880,8465,30550,190.58333333333334,-87.61727103888889,41.76123514444444,0.5517849272807405,0.013505005351633822,0.9656551029402506,0.00012592079581942958,0.014166089529685828,0.3676572435937795,0.15318264811433607,0.2201729106628242,0.27708674304418984
30,HEGEWISCH,9384,4422,8540,342,31,5380,1479,1197,388,4660,2056,8937,285.375,-87.545484125,41.6578651875,0.47122762148337594,0.9100596760443308,0.03644501278772379,0.0033034953111679456,0.5733162830349531,0.15760869565217392,0.12755754475703324,0.08326180257510729,0.2300548282421394
31,HERMOSA,24144,11563,10061,1058,498,20469,5099,3423,943,12795,6189,22999,297.7647058823529,-87.7339278882353,41.92404874117648,0.4789181577203446,0.41670808482438704,0.04382041086812458,0.02062624254473161,0.8477882703777336,0.2111911862160371,0.14177435387673956,0.07370066432200079,0.2690986564633245
32,HUMBOLDT PARK,56427,29494,11660,20249,393,31676,16834,10204,3087,25411,17011,53697,271.3953488372093,-87.72120690465117,41.901988230232554,0.5226930370212841,0.2066386658868981,0.35885303135024016,0.006964750917114147,0.5613624683219026,0.2983323586226452,0.18083541566980346,0.12148282239974814,0.3167960966161983
33,HYDE PARK,26827,13716,13773,7513,3570,2246,5633,3978,980,14721,11162,26207,193.95652173913044,-87.59160079130434,41.79621814782609,0.5112759533305997,0.5134006784209938,0.28005367726544156,0.1330748872404667,0.08372162373727961,0.2099750251612182,0.14828344578223432,0.06657156443176415,0.4259167398023429
34,IRVING PARK,54606,27602,41994,1637,4875,23704,5876,7233,1814,31347,12468,52197,276.24444444444447,-87.72082858222223,41.95344405777778,0.5054755887631396,0.769036369629711,0.02997839065304179,0.08927590374684101,0.43409149177746037,0.1076072226495257,0.13245797165146686,0.05786837655916036,0.23886430254612334
35,JEFFERSON PARK,26808,13740,21183,247,2505,5948,2098,3057,859,14962,5988,25865,294.22727272727275,-87.77164155454545,41.97788897727273,0.5125335720680394,0.7901745747538048,0.009213667561921815,0.09344225604297225,0.22187406744255447,0.0782602208296031,0.11403312444046554,0.05741211068039032,0.2315097622269476
36,KENWOOD,14735,7939,2609,10954,644,277,3045,1549,916,7803,3755,14222,254.33333333333334,-87.59760530833334,41.808850299999996,0.5387852052935188,0.17706141839158465,0.7434000678656261,0.043705463182897863,0.018798778418730913,0.20665083135391923,0.10512385476756023,0.11739074714853262,0.2640275629306708
37,LAKE VIEW,100470,49391,86259,3523,6530,8323,9221,6922,2333,75045,17786,96801,195.65,-87.65242526,41.94326958625,0.49159948243256696,0.8585547924753658,0.03506519359012641,0.06499452572907335,0.0828406489499353,0.09177864039016621,0.06889618791679109,0.031088013858351655,0.18373777130401545
38,LINCOLN PARK,67710,33878,57268,3268,4681,4446,6699,6935,1423,45750,15662,65278,222.1764705882353,-87.64768400196078,41.922991466666666,0.5003396839462413,0.8457834884064392,0.048264658100723674,0.06913306749372324,0.06566238369517058,0.09893664155959238,0.10242209422537292,0.031103825136612022,0.23992769386316984
39,LINCOLN SQUARE,41715,21103,31417,1688,4828,6978,4418,3477,1138,26914,7731,39547,245.7027027027027,-87.68796654054054,41.97156196216216,0.5058851731990891,0.7531343641376004,0.04046506052978545,0.11573774421670861,0.1672779575692197,0.10590914539134604,0.08335131247752607,0.042282826781600655,0.19548891192757983
40,LOGAN SQUARE,73046,36570,58647,4276,2545,31793,10886,8529,1959,46322,15593,70029,230.98360655737704,-87.70356039508196,41.922787540983606,0.5006434301672918,0.8028776387481861,0.058538455219998356,0.03484105905867536,0.43524628316403363,0.14902937874763847,0.1167620403581305,0.042290920081170934,0.22266489597166889
41,LOOP,35880,18584,24232,3966,6266,2471,4231,3950,1096,23924,9782,34825,512.0769230769231,-87.62507258461538,41.877508899999995,0.517948717948718,0.6753623188405797,0.11053511705685619,0.1746376811594203,0.06886845039018952,0.11792084726867336,0.1100891861761427,0.04581173716769771,0.28089016511127063
42,LOWER WEST SIDE,32888,16130,18521,1352,813,25116,8005,4518,1245,17885,9646,32136,284.2083333333333,-87.66822280000001,41.85380829583333,0.4904524446606665,0.5631537338846996,0.041109219168085624,0.024720262709802966,0.7636828022378983,0.24340184869861348,0.13737533446849914,0.06961140620631814,0.30016181229773464
43,MCKINLEY PARK,15767,7731,7686,190,3106,9550,3947,2298,957,7943,4441,15173,321.3636363636364,-87.67397390000001,41.82915002727273,0.4903279000443965,0.48747383776241515,0.012050485190587937,0.19699372106297963,0.6056954398427095,0.25033297393289783,0.14574744719984778,0.12048344454236434,0.2926909642127463
44,MONTCLARE,13784,7481,9274,551,444,8064,1905,1968,501,6707,3199,13140,289.1818181818182,-87.79852974545454,41.92991022727273,0.542730702263494,0.672809053975624,0.039973882762623335,0.03221125943122461,0.5850261172373766,0.138203714451538,0.142774230992455,0.07469807663635009,0.243455098934551
45,MORGAN PARK,23217,12843,7314,14807,30,951,3931,3742,1236,10591,6249,22402,233.7391304347826,-87.66966903043478,41.69086309565217,0.5531722444760305,0.3150277813671017,0.6377654305035103,0.001292156609381057,0.04096136451737951,0.16931558771589783,0.16117500107679716,0.11670286091964875,0.278948308186769
46,MOUNT GREENWOOD,19277,10045,17734,696,433,1652,675,3299,312,9932,5472,18403,281.94117647058823,-87.70818517058824,41.69577484705882,0.5210873061160969,0.9199564247548893,0.03610520309176739,0.022462001348757588,0.08569798205114904,0.03501582196399855,0.1711365876433055,0.031413612565445025,0.29734282453947725
47,NEAR NORTH SIDE,88893,47227,67183,8361,10098,5305,8904,4609,2393,61173,12593,86105,260.421875,-87.62890448125,41.900544565625,0.5312791783380019,0.7557737954619599,0.09405689986838109,0.11359724612736662,0.05967848986984352,0.10016536735175999,0.05184885199059543,0.03911856538015138,0.14625166947331747
48,NEAR SOUTH SIDE,23620,12693,11453,5755,5111,1247,2177,2221,503,16595,4079,22888,751.1428571428571,-87.62222762857142,41.85876834285715,0.5373835732430144,0.4848856900931414,0.24364944961896698,0.2163844199830652,0.05279424216765453,0.09216765453005928,0.09403048264182896,0.03031033443808376,0.17821565886053828
49,NEAR WEST SIDE,62872,31623,30260,18454,10796,6245,13885,7931,3194,38480,19462,60548,264.2307692307692,-87.6645373025641,41.87502325384615,0.5029742969843491,0.48129533019468124,0.29351698689400685,0.17171395851889554,0.09932879501208805,0.22084552742079144,0.12614518386563175,0.083004158004158,0.3214309308317368
50,NEW CITY,39646,19658,20022,9006,1043,24548,12561,7022,3304,18066,11154,37777,220.8918918918919,-87.66181115945946,41.80483456486486,0.4958381677848963,0.5050194218836704,0.227160369268022,0.026307824244564394,0.6191797407052414,0.3168289360843465,0.17711748978459366,0.18288497730543563,0.29525902003864785
51,NORTH CENTER,35789,17988,31068,687,1810,4192,1747,4374,795,22272,8376,33784,290.07142857142856,-87.68228654642857,41.947974228571425,0.5026125345776635,0.8680879599877057,0.019195842297912765,0.050574198776160276,0.1171309620274386,0.048813881360194475,0.1222163234513398,0.03569504310344827,0.24792801326071512
52,NORTH LAWNDALE,35947,19525,2785,31635,83,3140,15018,6330,2753,13817,11307,34370,233.84848484848484,-87.71695039393938,41.85975497272727,0.5431607644587866,0.0774751717806771,0.8800456227223412,0.002308954850196122,0.08735082204356413,0.4177817342198236,0.17609258074387293,0.19924730404574076,0.32897876054698866
53,NORTH PARK,18842,9508,11727,735,4703,3154,2615,2273,647,9199,4958,18206,313.38461538461536,-87.71684744615385,41.98397321538461,0.5046173442309734,0.6223861585818915,0.03900859781339561,0.24960195308353678,0.16739199660333298,0.1387856915401762,0.12063475214945335,0.07033373192738342,0.27232780402065254
54,NORWOOD PARK,36936,19282,33022,185,1232,4353,2190,4034,910,19568,7459,35539,259.8,-87.80090356285714,41.98530069714286,0.5220381199913363,0.8940329218106996,0.005008663634394629,0.033354992419319905,0.11785250162443145,0.05929174788823911,0.10921594108728612,0.04650449713818479,0.2098821013534427
55,OAKLAND,6645,3892,413,6022,140,324,1970,1096,731,3240,2461,6401,246.0,-87.60280661666667,41.82361198333333,0.5857035364936042,0.062151993980436415,0.9062452972159518,0.021068472535741158,0.04875846501128668,0.2964635063957863,0.16493604213694507,0.22561728395061728,0.3844711763786908
56,OHARE,15734,7464,12395,285,1106,3623,2855,1476,735,8703,3082,15114,390.1,-87.86301525,41.978793540000005,0.47438667853057076,0.7877844159145799,0.018113639252574042,0.07029363162577856,0.23026566670903775,0.18145417567052244,0.09380958433964663,0.08445363667700793,0.20391689824004233
57,PORTAGE PARK,64313,32437,45660,1081,3306,26216,7908,8032,2555,36568,15446,61932,294.0192307692308,-87.76332223653846,41.95301694615385,0.5043614821264752,0.7099653258283706,0.016808421314508732,0.05140484816444576,0.40763142754964005,0.12296114315923685,0.12488921368930077,0.0698698315467075,0.24940257056126075
58,PULLMAN,6613,3790,874,5573,10,307,1407,709,614,3525,1487,6421,200.625,-87.60012725,41.7061184375,0.5731135641917435,0.13216391955239679,0.8427340087706033,0.0015121729925903524,0.04642371087252382,0.21276274005746257,0.10721306517465598,0.17418439716312056,0.23158386544152001
59,RIVERDALE,7394,4464,288,6941,23,306,4588,1889,976,2742,2653,6786,246.28571428571428,-87.60324891428571,41.65515427142857,0.6037327562888829,0.03895050040573438,0.9387341087368136,0.0031106302407357318,0.04138490668109278,0.6205031106302408,0.2554774141195564,0.3559445660102115,0.39095195991747717
60,ROGERS PARK,55062,27967,32506,14780,2802,12072,13576,7581,2483,32380,15592,53266,266.4166666666667,-87.66923768333334,42.00979629166667,0.5079183465911155,0.5903526933275217,0.26842468490065746,0.05088808978969162,0.2192437615778577,0.24655842504812756,0.13768115942028986,0.07668313773934528,0.2927195584425337
61,ROSELAND,42433,22927,623,41108,126,548,11252,6127,4580,18839,11882,41207,216.90697674418604,-87.62390367906977,41.7036960627907,0.5403106073103481,0.01468196922206773,0.9687743030188768,0.0029693870336766196,0.012914476940117362,0.265170975420074,0.14439233615346547,0.24311269175646266,0.2883490669061082
62,SOUTH CHICAGO,28263,15598,5234,21671,15,5885,8468,4841,2626,12909,7646,26808,202.4516129032258,-87.55783097096774,41.742697019354836,0.551887626932739,0.1851891165127552,0.7667621979266178,0.0005307292219509606,0.2082227647454269,0.2996143367653823,0.17128401089764003,0.20342396777442096,0.28521336914353923
63,SOUTH DEERING,14614,7786,4575,9454,1,4591,4204,2317,1417,6324,4222,14239,304.1818181818182,-87.5644106909091,41.71204010909091,0.5327767893800466,0.3130559737238265,0.6469139181606679,6.842753524018066e-05,0.31415081428766933,0.28766935814971945,0.15854659915149857,0.22406704617330803,0.29650958634735586
64,SOUTH LAWNDALE,74851,32655,39088,9500,142,62512,22010,12251,2458,28221,20811,71573,322.90697674418607,-87.71301374651162,41.844202895348836,0.43626671654353316,0.5222107921069858,0.1269188120399193,0.0018971022431230043,0.8351525029725722,0.2940508476840657,0.16367182803168961,0.0870982601608731,0.290766071004429
65,SOUTH SHORE,50418,29136,1668,47416,277,660,18823,7532,4208,22976,13147,48328,201.9387755102041,-87.57390262244898,41.763429789795914,0.5778888492205165,0.03308342258717125,0.940457773017573,0.005494069578325201,0.01309056289420445,0.3733388869054703,0.14939109048355745,0.18314763231197773,0.2720369144181427
66,UPTOWN,57973,28323,37283,10627,5862,8324,13163,4126,2423,36748,10238,56167,228.30232558139534,-87.65691375581395,41.96614014186047,0.48855501699066806,0.6431097234919704,0.18330947165059597,0.10111603677574044,0.1435840822451831,0.227053973401411,0.07117106239111311,0.06593556111897246,0.18227784998308616
67,WASHINGTON HEIGHTS,27453,15538,273,26369,8,215,5386,3972,2444,13387,7034,26906,259.24,-87.648993816,41.719194916,0.5659855024951735,0.009944268385968747,0.9605143335883146,0.00029140713218956033,0.007831566677594434,0.19618985174662149,0.1446836411321167,0.18256517516994097,0.26142867761837507
68,WASHINGTON PARK,11502,7045,317,10801,14,278,4735,2384,1106,4757,3679,10735,223.36363636363637,-87.62011706363636,41.79119554545454,0.6125021735350373,0.027560424274039298,0.9390540775517301,0.0012171796209354895,0.024169709615719005,0.41166753608068163,0.20726830116501477,0.23249947445869246,0.34271075919888216
69,WEST ELSDON,19210,9678,9597,266,378,15820,2090,3435,1130,9583,5862,18501,270.46666666666664,-87.72461381333333,41.79190324,0.5038001041124415,0.499583550234253,0.013846954711087975,0.01967725143154607,0.8235294117647058,0.10879750130140552,0.17881311816762102,0.11791714494417196,0.3168477379601103
70,WEST ENGLEWOOD,29929,15765,832,27320,4,1918,9975,4496,3872,12258,7367,28821,166.97297297297297,-87.6659139054054,41.77609512702703,0.526746633699756,0.027799124594874536,0.9128270239566976,0.00013364963747535834,0.06408500116943433,0.3332887834541749,0.1502221925223028,0.3158753467123511,0.25561222719544774
71,WEST GARFIELD PARK,17155,9500,501,16228,44,356,7489,3523,1139,5702,4872,16094,235.06666666666666,-87.72919088,41.87751844666666,0.5537744097930632,0.029204313611192072,0.9459632760128243,0.0025648498979889247,0.020751967356455844,0.4365491110463422,0.2053628679685223,0.19975447211504735,0.30272151112215734
72,WEST LAWN,33108,16148,17866,1184,221,26666,5377,5960,2153,16394,10195,31918,292.5833333333333,-87.72433747500001,41.7751177625,0.4877371028150296,0.5396278844992147,0.03576174942612057,0.00667512383713906,0.8054246707744351,0.16240787725021144,0.1800169143409448,0.1313285348298158,0.3194122438749295
73,WEST PULLMAN,27733,15061,1574,25728,65,1682,8030,4187,3241,12890,7374,26583,256.4583333333333,-87.63471212916666,41.675357,0.543071431147009,0.056755489849637616,0.9277034579742545,0.002343778170410702,0.06064976742508924,0.28954674935996827,0.15097537230014785,0.2514352211016292,0.27739532784110144
74,WEST RIDGE,76215,38441,42503,9272,17340,14256,15504,11190,3263,38121,19874,72547,367.44444444444446,-87.6944534,42.00034720222222,0.5043757790461195,0.557672374204553,0.12165584202584794,0.2275142688447156,0.1870497933477662,0.20342452273174572,0.14682149183231646,0.08559586579575562,0.2739465449984148
75,WEST TOWN,84502,41040,63828,6249,3884,21219,10763,7165,2829,60244,14993,80908,254.46774193548387,-87.67763284677419,41.90147091290323,0.48566897824903554,0.7553430688031052,0.07395091240444013,0.045963409150079286,0.2511064826868003,0.12736976639606162,0.08479089252325389,0.046959033264723456,0.18530924012458594
76,WOODLAWN,23268,13206,2363,19485,719,695,8667,4374,1693,9296,8383,22137,201.0909090909091,-87.60231795,41.77859079545454,0.5675605982465188,0.10155578476878116,0.8374161939143888,0.030900807976620252,0.029869348461406223,0.3724858174316658,0.18798349664775657,0.1821213425129088,0.37868726566382077
